Currency,Date,SpotRate,1MF,2MF,3MF,6MF,12MF
USD/JPY,16/05/2012,80.416,80.398,80.372,80.341,80.213,79.8168
USD/JPY,15/05/2012,79.874,79.854,79.831,79.8026,79.6789,79.3089
USD/JPY,14/05/2012,80.038,80.018,79.996,79.967,79.8455,79.4913
USD/JPY,11/5/2012,79.864,79.849,79.821,79.795,79.6849,79.3452
USD/JPY,10/5/2012,79.66,79.641,79.615,79.589,79.4739,79.1424
USD/JPY,9/5/2012,79.7825,79.7645,79.7405,79.7085,79.5965,79.2891
USD/JPY,8/5/2012,79.947,79.9277,79.9055,79.877,79.769,79.4734
USD/JPY,7/5/2012,79.82,79.799,79.776,79.746,79.6362,79.3298
USD/JPY,4/5/2012,80.1845,80.165,80.1425,80.1155,80.0075,79.7115
USD/JPY,3/5/2012,80.3555,80.3355,80.3125,80.2845,80.1775,79.8802
USD/JPY,2/5/2012,80.359,80.34,80.316,80.2865,80.178,79.8888
USD/JPY,30/04/2012,80.15,80.129,80.107,80.079,79.967,79.666
USD/JPY,30/04/2012,80.15,80.129,80.107,80.079,79.967,79.666
USD/JPY,30/04/2012,80.137,80.116,80.094,80.064,79.952,79.647
USD/JPY,27/04/2012,81.3672,81.3448,81.3214,81.2912,81.1782,80.8641
USD/JPY,26/04/2012,81.1515,81.1325,81.1076,81.0795,80.9705,80.6681
USD/JPY,25/04/2012,81.1693,81.1493,81.1263,81.0963,80.9833,80.6723
USD/JPY,24/04/2012,80.9475,80.9265,80.9035,80.8735,80.7565,80.4272
USD/JPY,23/04/2012,81.2725,81.2545,81.2305,81.2,81.0865,80.7688
USD/JPY,20/04/2012,81.5505,81.5365,81.506,81.4765,81.3665,81.0392
USD/JPY,19/04/2012,81.676,81.659,81.634,81.607,81.494,81.1812
USD/JPY,18/04/2012,81.475,81.457,81.434,81.403,81.289,80.9679
USD/JPY,17/04/2012,80.43,80.416,80.3857,80.353,80.2393,79.907
USD/JPY,16/04/2012,80.8518,80.8368,80.8038,80.7708,80.6548,80.3327
USD/JPY,13/04/2012,81.059,81.04,81.015,80.986,80.873,80.5582
USD/JPY,12/4/2012,80.873,80.853,80.826,80.794,80.683,80.3639
USD/JPY,11/4/2012,80.8575,80.8375,80.8105,80.7775,80.6595,80.3278
USD/JPY,10/4/2012,81.5355,81.5155,81.4895,81.4576,81.349,81.0182
USD/JPY,4/4/2012,82.197,82.179,82.157,82.13,82.032,81.7492
USD/JPY,3/4/2012,82.045,82.027,82.0055,81.982,81.896,81.6224
USD/JPY,30/03/2012,81.996,81.973,81.951,81.925,81.83,81.5541
USD/JPY,30/03/2012,81.996,81.973,81.951,81.925,81.83,81.5541
USD/JPY,30/03/2012,82.066,82.043,82.021,81.9942,81.902,81.6248
USD/JPY,29/03/2012,82.309,82.29,82.266,82.242,82.155,81.8934
USD/JPY,28/03/2012,82.859,82.8415,82.818,82.794,82.712,82.4464
USD/JPY,27/03/2012,82.864,82.844,82.821,82.794,82.7155,82.435
USD/JPY,26/03/2012,82.81,82.789,82.766,82.7415,82.649,82.374
USD/JPY,22/03/2012,82.971,82.948,82.923,82.8983,82.802,82.505
USD/JPY,21/03/2012,83.868,83.845,83.823,83.7955,83.702,83.4042
USD/JPY,20/03/2012,83.448,83.432,83.403,83.376,83.2905,82.9951
USD/JPY,19/03/2012,83.387,83.366,83.3425,83.3166,83.2157,82.9361
USD/JPY,16/03/2012,83.4,83.378,83.356,83.329,83.2415,82.9376
USD/JPY,15/03/2012,83.695,83.673,83.6516,83.623,83.526,83.2248
USD/JPY,14/03/2012,83.235,83.218,83.195,83.165,83.071,82.787
USD/JPY,13/03/2012,82.3575,82.3363,82.3119,82.2849,82.197,81.9039
USD/JPY,12/3/2012,82.2895,82.2683,82.2415,82.2158,82.1212,81.8276
USD/JPY,9/3/2012,81.795,81.773,81.7486,81.7215,81.628,81.3374
USD/JPY,7/3/2012,80.789,80.7655,80.7423,80.7127,80.617,80.3175
USD/JPY,6/3/2012,81.418,81.396,81.373,81.3475,81.2527,80.9735
USD/JPY,5/3/2012,81.197,81.1746,81.1525,81.1273,81.0389,80.7549
USD/JPY,2/3/2012,81.483,81.463,81.4399,81.4152,81.3252,81.0247
USD/JPY,1/3/2012,81.045,81.0258,81.0029,80.979,80.8852,80.5764
USD/JPY,29/02/2012,80.521,80.5024,80.4834,80.4552,80.3602,80.0683
USD/JPY,29/02/2012,80.521,80.5024,80.4834,80.4552,80.3602,80.0683
USD/JPY,29/02/2012,80.521,80.5024,80.4834,80.4552,80.3602,80.0683
USD/JPY,29/02/2012,80.55,80.5327,80.5117,80.4843,80.3825,80.0786
USD/JPY,29/02/2012,80.521,80.5024,80.4834,80.4552,80.3602,80.0683
USD/JPY,29/02/2012,80.521,80.5024,80.4834,80.4552,80.3602,80.0683
USD/JPY,29/02/2012,80.521,80.5024,80.4834,80.4552,80.3602,80.0683
USD/JPY,28/02/2012,80.2025,80.183,80.161,80.1329,80.0249,79.7066
USD/JPY,27/02/2012,80.716,80.6969,80.6743,80.6416,80.5314,80.1934
USD/JPY,24/02/2012,80.581,80.5637,80.5401,80.5111,80.4057,80.075
USD/JPY,23/02/2012,80.065,80.0475,80.0244,79.9951,79.8936,79.5693
USD/JPY,22/02/2012,80.042,80.0255,80.0041,79.9771,79.8775,79.5656
USD/JPY,21/02/2012,79.807,79.791,79.7675,79.741,79.64,79.3234
USD/JPY,17/02/2012,79.07,79.0551,79.0295,79.002,78.8963,78.5826
USD/JPY,16/02/2012,78.3955,78.38,78.3528,78.3243,78.2183,77.911
USD/JPY,15/02/2012,78.527,78.5111,78.489,78.46,78.3602,78.0574
USD/JPY,14/02/2012,77.8865,77.871,77.8465,77.8183,77.7201,77.4146
USD/JPY,13/02/2012,77.722,77.7063,77.684,77.655,77.565,77.2828
USD/JPY,10/2/2012,77.626,77.6116,77.5885,77.5629,77.4755,77.2071
USD/JPY,9/2/2012,77.186,77.1741,77.153,77.1262,77.0405,76.768
USD/JPY,8/2/2012,77.036,77.0225,77.0009,76.9746,76.8841,76.6129
USD/JPY,7/2/2012,76.701,76.686,76.6593,76.6313,76.533,76.2462
USD/JPY,6/2/2012,76.745,76.7313,76.704,76.6762,76.5876,76.3073
USD/JPY,3/2/2012,76.1885,76.1748,76.1459,76.12,76.0315,75.7567
USD/JPY,2/2/2012,76.1495,76.1334,76.1044,76.0764,75.9864,75.7239
USD/JPY,1/2/2012,76.1925,76.173,76.1432,76.1105,76.0152,75.7275
USD/JPY,31/01/2012,76.227,76.2069,76.1757,76.1431,76.0402,75.7386
USD/JPY,31/01/2012,76.391,76.3709,76.3393,76.3082,76.195,75.905
USD/JPY,30/01/2012,76.715,76.6983,76.664,76.6361,76.5359,76.2545
USD/JPY,27/01/2012,76.985,76.9701,76.9455,76.9169,76.8265,76.5517
USD/JPY,25/01/2012,78.116,78.099,78.0755,78.0435,77.942,77.6388
USD/JPY,24/01/2012,77.317,77.3012,77.2775,77.247,77.14,76.8425
USD/JPY,23/01/2012,76.98,76.9632,76.9382,76.9064,76.8028,76.5048
USD/JPY,20/01/2012,77.09,77.0712,77.0433,77.0113,76.9057,76.5894
USD/JPY,19/01/2012,76.782,76.761,76.7334,76.6985,76.588,76.2747
USD/JPY,18/01/2012,76.698,76.6792,76.6514,76.6174,76.5118,76.2176
USD/JPY,17/01/2012,76.725,76.7018,76.6746,76.64,76.533,76.224
USD/JPY,16/01/2012,76.805,76.7824,76.7563,76.7214,76.6169,76.3046
USD/JPY,13/01/2012,76.773,76.7543,76.7271,76.696,76.602,76.32
USD/JPY,12/1/2012,76.865,76.8418,76.8119,76.778,76.6738,76.3449
USD/JPY,11/1/2012,76.934,76.9135,76.885,76.847,76.738,76.4001
USD/JPY,10/1/2012,76.8395,76.8132,76.7852,76.7435,76.6225,76.2634
USD/JPY,9/1/2012,76.918,76.892,76.859,76.8171,76.6871,76.3173
USD/JPY,6/1/2012,77.19,77.1587,77.1226,77.0779,76.9291,76.5136
USD/JPY,5/1/2012,76.725,76.699,76.6602,76.6187,76.4727,76.081
USD/JPY,4/1/2012,76.688,76.661,76.6209,76.572,76.4153,76.0152
USD/JPY,3/1/2012,76.848,76.8163,76.7737,76.7199,76.5606,76.1471
USD/JPY,2/1/2012,76.974,76.9426,76.9002,76.8467,76.664,76.2942
USD/JPY,30/12/2011,77.541,77.5079,77.4617,77.4027,77.228,76.7948
USD/JPY,30/12/2011,77.541,77.5079,77.4617,77.4027,77.228,76.7948
USD/JPY,30/12/2011,77.541,77.5079,77.4617,77.4027,77.228,76.7948
USD/JPY,29/12/2011,77.784,77.7524,77.7077,77.6515,77.4631,77.0293
USD/JPY,28/12/2011,77.796,77.7535,77.7055,77.6488,77.4635,77.0376
USD/JPY,27/12/2011,77.9475,77.8935,77.8466,77.795,77.6138,77.1813
USD/JPY,26/12/2011,77.93,77.876,77.8308,77.7798,77.602,77.159
USD/JPY,23/12/2011,78.039,77.9864,77.9396,77.8861,77.713,77.2951
USD/JPY,22/12/2011,78.0405,77.9868,77.9398,77.8905,77.7217,77.2995
USD/JPY,21/12/2011,77.789,77.7358,77.6885,77.6391,77.4719,77.042
USD/JPY,20/12/2011,77.923,77.8653,77.8179,77.768,77.5935,77.166
USD/JPY,19/12/2011,77.908,77.8443,77.797,77.747,77.573,77.1596
USD/JPY,16/12/2011,77.881,77.8146,77.7631,77.7154,77.54,77.101
USD/JPY,15/12/2011,77.932,77.8557,77.7991,77.7492,77.5656,77.1205
USD/JPY,14/12/2011,77.9805,77.9094,77.8609,77.8095,77.6255,77.2003
USD/JPY,13/12/2011,77.895,77.8282,77.7825,77.7343,77.5728,77.1851
USD/JPY,12/12/2011,77.85,77.7815,77.7377,77.689,77.5292,77.1484
USD/JPY,9/12/2011,77.669,77.6045,77.5556,77.5078,77.347,76.989
USD/JPY,8/12/2011,77.402,77.3438,77.297,77.257,77.102,76.7307
USD/JPY,7/12/2011,77.684,77.621,77.5798,77.5401,77.3835,77.0245
USD/JPY,5/12/2011,77.96,77.8672,77.8219,77.7768,77.612,77.2072
USD/JPY,2/12/2011,77.88,77.7987,77.746,77.7071,77.547,77.1447
USD/JPY,1/12/2011,77.686,77.622,77.577,77.538,77.387,77.007
USD/JPY,30/11/2011,78.13,78.0562,78.0075,77.957,77.751,77.2666
USD/JPY,29/11/2011,77.761,77.6893,77.6345,77.579,77.3735,76.8633
USD/JPY,28/11/2011,77.661,77.6208,77.5355,77.4745,77.2445,76.7232
USD/JPY,25/11/2011,77.486,77.4493,77.3609,77.2888,77.06,76.5168
USD/JPY,24/11/2011,77.041,77.0053,76.9301,76.8526,76.626,76.1032
USD/JPY,23/11/2011,77.021,76.985,76.9146,76.8405,76.6234,76.0964
USD/JPY,22/11/2011,77.072,77.0262,76.9471,76.8691,76.6448,76.117
USD/JPY,21/11/2011,76.816,76.7694,76.6899,76.6162,76.4022,75.9063
USD/JPY,18/11/2011,76.874,76.8288,76.7415,76.6764,76.4558,75.9403
USD/JPY,17/11/2011,77.027,76.9847,76.9106,76.8461,76.628,76.183
USD/JPY,16/11/2011,77.06,77.0149,76.946,76.8831,76.6799,76.2207
USD/JPY,15/11/2011,77.1545,77.1171,77.0585,77.0033,76.8351,76.4268
USD/JPY,14/11/2011,77.129,77.0955,77.036,76.9866,76.8197,76.4245
USD/JPY,11/11/2011,77.577,77.5396,77.4761,77.4269,77.2574,76.8611
USD/JPY,9/11/2011,77.605,77.5742,77.5166,77.4739,77.3281,76.9861
USD/JPY,8/11/2011,78.051,78.0148,77.9589,77.9143,77.769,77.4169
USD/JPY,4/11/2011,78.003,77.9645,77.9066,77.8661,77.719,77.379
USD/JPY,3/11/2011,78.051,78.003,77.9405,77.8995,77.76,77.4069
USD/JPY,2/11/2011,78.147,78.0933,78.0314,77.9961,77.8469,77.4915
USD/JPY,1/11/2011,78.246,78.1995,78.1405,78.1065,77.959,76.3976
USD/JPY,31/10/2011,79.2045,79.1743,79.1245,79.0838,78.944,78.604
USD/JPY,28/10/2011,75.881,75.8584,75.8079,75.7695,75.6337,75.298
USD/JPY,25/10/2011,76.1325,76.1086,76.0764,76.0188,75.8785,75.5405
USD/JPY,24/10/2011,76.23,76.2014,76.1688,76.1115,75.9693,75.628
USD/JPY,21/10/2011,76.79,76.7623,76.7271,76.6728,76.53,76.194
USD/JPY,20/10/2011,76.731,76.7037,76.6687,76.6158,76.4778,76.146
USD/JPY,19/10/2011,76.716,76.6879,76.6559,76.5977,76.4598,76.1313
USD/JPY,18/10/2011,76.836,76.8057,76.7744,76.7177,76.5827,76.2414
USD/JPY,17/10/2011,77.199,77.1686,77.1361,77.0829,76.9493,76.625
USD/JPY,14/10/2011,76.898,76.8708,76.8369,76.7825,76.6405,76.3006
USD/JPY,13/10/2011,77.072,77.0481,77.0157,76.964,76.8312,76.5027
USD/JPY,12/10/2011,76.713,76.6866,76.6515,76.5944,76.4564,76.1151
USD/JPY,11/10/2011,76.666,76.6401,76.609,76.5555,76.411,76.0713
USD/JPY,10/10/2011,76.732,76.702,76.6711,76.6181,76.473,76.1255
USD/JPY,7/10/2011,76.64,76.6121,76.5798,76.5264,76.387,76.0594
USD/JPY,5/10/2011,76.64,76.6114,76.5737,76.5212,76.385,76.06
USD/JPY,4/10/2011,76.709,76.6742,76.6373,76.5862,76.449,76.1227
USD/JPY,3/10/2011,76.99,76.9553,76.9212,76.8772,76.7519,76.4384
USD/JPY,30/09/2011,76.56,76.5334,76.4995,76.4604,76.345,76.0569
USD/JPY,29/09/2011,76.5515,76.5221,76.4911,76.4512,76.3426,76.0455
USD/JPY,28/09/2011,76.543,76.5152,76.4847,76.4533,76.3408,76.063
USD/JPY,27/09/2011,76.354,76.3286,76.2997,76.2678,76.1625,75.8809
USD/JPY,26/09/2011,76.406,76.3781,76.344,76.3093,76.1959,75.9115
USD/JPY,23/09/2011,76.3375,76.3081,76.2739,76.2403,76.1271,75.842
USD/JPY,22/09/2011,76.784,76.7527,76.7181,76.6849,76.5646,76.2787
USD/JPY,21/09/2011,76.348,76.3176,76.2841,76.2538,76.152,75.8859
USD/JPY,20/09/2011,76.586,76.5521,76.5203,76.488,76.3839,76.099
USD/JPY,19/09/2011,76.925,76.8966,76.867,76.8366,76.7366,76.4589
USD/JPY,16/09/2011,76.806,76.7787,76.746,76.7173,76.6176,76.3372
USD/JPY,15/09/2011,76.69,76.6599,76.6215,76.586,76.4614,76.1545
USD/JPY,14/09/2011,76.9275,76.8957,76.8602,76.8229,76.6968,76.392
USD/JPY,13/09/2011,77.0175,76.9886,76.9555,76.9192,76.7981,76.4898
USD/JPY,12/9/2011,77.494,77.4569,77.4199,77.3805,77.242,76.8975
USD/JPY,9/9/2011,77.498,77.4775,77.45,77.4207,77.3111,77.011
USD/JPY,8/9/2011,77.375,77.3574,77.3293,77.3004,77.1881,76.8854
USD/JPY,7/9/2011,77.24,77.2177,77.1882,77.1559,77.0303,76.7155
USD/JPY,6/9/2011,76.819,76.7893,76.7588,76.7214,76.5895,76.2583
USD/JPY,5/9/2011,76.778,76.7531,76.7242,76.692,76.5682,76.2698
USD/JPY,2/9/2011,76.876,76.8605,76.8366,76.8103,76.7031,76.4306
USD/JPY,30/08/2011,76.811,76.795,76.7713,76.743,76.6345,76.3606
USD/JPY,29/08/2011,76.718,76.6991,76.6713,76.642,76.5265,76.2499
USD/JPY,26/08/2011,77.32,77.302,77.2756,77.2481,77.1336,76.8385
USD/JPY,25/08/2011,76.965,76.949,76.922,76.8933,76.7754,76.4744
USD/JPY,24/08/2011,76.683,76.6623,76.6316,76.5975,76.4654,76.1603
USD/JPY,23/08/2011,76.811,76.7907,76.7614,76.7289,76.5967,76.2926
USD/JPY,22/08/2011,76.754,76.7211,76.6904,76.6548,76.5278,76.2151
USD/JPY,19/08/2011,76.514,76.4792,76.4512,76.4196,76.294,76.0038
USD/JPY,18/08/2011,76.643,76.6151,76.5852,76.5571,76.4448,76.1696
USD/JPY,17/08/2011,76.698,76.6764,76.6536,76.6257,76.5233,76.2641
USD/JPY,16/08/2011,76.843,76.8206,76.7963,76.7663,76.6589,76.3918
USD/JPY,12/8/2011,76.828,76.7928,76.7536,76.7188,76.571,76.252
USD/JPY,11/8/2011,76.61,76.5673,76.5242,76.4916,76.3707,76.0719
USD/JPY,10/8/2011,76.921,76.8791,76.8436,76.8078,76.6933,76.42
USD/JPY,9/8/2011,77.205,77.1324,77.0824,77.0311,76.905,76.5735
USD/JPY,4/8/2011,79.084,79.0586,79.0279,79.0075,78.9158,78.6478
USD/JPY,3/8/2011,77.28,77.2524,77.2286,77.1996,77.0985,76.8295
USD/JPY,2/8/2011,77.422,77.3991,77.3787,77.3582,77.265,77.016
USD/JPY,1/8/2011,77.462,77.4444,77.4279,77.4074,77.3147,77.078
USD/JPY,29/07/2011,77.537,77.5206,77.5011,77.4802,77.3912,77.134
USD/JPY,28/07/2011,77.86,77.8451,77.8265,77.8061,77.7193,77.4701
USD/JPY,27/07/2011,77.831,77.8166,77.8016,77.78,77.697,77.462
USD/JPY,26/07/2011,78.06,78.0464,78.0299,78.0093,77.9245,77.6791
USD/JPY,25/07/2011,78.388,78.3747,78.3599,78.3406,78.2618,78.0232
USD/JPY,22/07/2011,78.627,78.6156,78.6,78.581,78.5046,78.2663
USD/JPY,21/07/2011,78.7015,78.6897,78.6724,78.653,78.5685,78.3215
USD/JPY,20/07/2011,79.181,79.169,79.1514,79.1284,79.0375,78.7685
USD/JPY,19/07/2011,79.079,79.0662,79.048,79.0251,78.9242,78.6464
USD/JPY,18/07/2011,79.039,79.0243,79.0051,78.9825,78.882,78.6079
USD/JPY,15/07/2011,79.207,79.1941,79.1783,79.1584,79.0669,78.8166
USD/JPY,14/07/2011,78.66,78.6489,78.6322,78.6122,78.517,78.2779
USD/JPY,13/07/2011,79.45,79.4361,79.4157,79.3894,79.2836,79.0175
USD/JPY,12/7/2011,80.082,80.0612,80.0366,80.0108,79.9055,79.6378
USD/JPY,11/7/2011,80.765,80.7512,80.7363,80.7169,80.6366,80.4151
USD/JPY,8/7/2011,81.274,81.2621,81.2479,81.2304,81.1555,80.924
USD/JPY,7/7/2011,80.941,80.9284,80.9114,80.8934,80.814,80.582
USD/JPY,6/7/2011,80.864,80.8517,80.8366,80.8178,80.7414,80.5112
USD/JPY,5/7/2011,81.012,81.0005,80.987,80.97,80.8969,80.6692
USD/JPY,4/7/2011,80.756,80.7444,80.7321,80.7163,80.6477,80.4175
USD/JPY,1/7/2011,80.778,80.7671,80.7535,80.7381,80.6654,80.4345
USD/JPY,30/06/2011,80.415,80.4047,80.3911,80.3764,80.3013,80.062
USD/JPY,29/06/2011,81.059,81.0486,81.0332,81.0145,80.9236,80.661
USD/JPY,28/06/2011,80.824,80.8124,80.7941,80.7758,80.6872,80.4294
USD/JPY,27/06/2011,80.736,80.723,80.705,80.6851,80.5948,80.3244
USD/JPY,24/06/2011,80.508,80.4975,80.4818,80.464,80.3907,80.1539
USD/JPY,23/06/2011,80.447,80.4368,80.4225,80.4073,80.3393,80.1081
USD/JPY,22/06/2011,80.265,80.2553,80.243,80.2258,80.1559,79.9425
USD/JPY,21/06/2011,80.144,80.1328,80.1199,80.0999,80.0192,79.7864
USD/JPY,20/06/2011,80.217,80.2068,80.1937,80.1752,80.0987,79.8741
USD/JPY,17/06/2011,80.614,80.6026,80.5847,80.5654,80.477,80.2402
USD/JPY,16/06/2011,81.007,80.9929,80.9753,80.9584,80.877,80.6389
USD/JPY,15/06/2011,80.51,80.4996,80.4906,80.4759,80.4222,80.2154
USD/JPY,14/06/2011,80.251,80.2404,80.2299,80.2165,80.1637,79.9572
USD/JPY,13/06/2011,80.5695,80.5613,80.5503,80.5382,80.4854,80.2832
USD/JPY,9/6/2011,80.059,80.0521,80.0422,80.0311,79.9794,79.7805
USD/JPY,8/6/2011,79.951,79.9433,79.9337,79.9207,79.8686,79.6733
USD/JPY,7/6/2011,80.205,80.1972,80.1878,80.1753,80.122,79.9211
USD/JPY,6/6/2011,80.291,80.2824,80.2718,80.259,80.2015,79.9962
USD/JPY,3/6/2011,80.736,80.7285,80.7183,80.7058,80.6492,80.4377
USD/JPY,2/6/2011,81.015,81.0074,80.9971,80.9847,80.9284,80.7173
USD/JPY,1/6/2011,81.227,81.2194,81.2096,81.1953,81.139,80.9271
USD/JPY,31/05/2011,81.17,81.1625,81.1524,81.1357,81.0785,80.861
USD/JPY,30/05/2011,80.81,80.8018,80.7909,80.7776,80.7198,80.5051
USD/JPY,27/05/2011,81.106,81.0984,81.0871,81.0731,81.0159,80.7922
USD/JPY,26/05/2011,81.884,81.8764,81.865,81.851,81.7913,81.5645
USD/JPY,25/05/2011,81.946,81.9398,81.9297,81.9152,81.8573,81.6327
USD/JPY,24/05/2011,81.822,81.8135,81.8016,81.7876,81.7264,81.5
USD/JPY,23/05/2011,81.9895,81.9804,81.9693,81.9561,81.8955,81.6915
USD/JPY,20/05/2011,81.685,81.6767,81.6652,81.6525,81.5986,81.388
USD/JPY,19/05/2011,81.605,81.5957,81.5831,81.5697,81.513,81.294
USD/JPY,18/05/2011,81.127,81.1165,81.1038,81.0894,81.0375,80.8314
USD/JPY,16/05/2011,80.99,80.977,80.9648,80.9505,80.897,80.6975
USD/JPY,13/05/2011,80.878,80.8672,80.8538,80.8412,80.7902,80.5871
USD/JPY,12/5/2011,81.139,81.1288,81.1154,81.1034,81.053,80.85
USD/JPY,11/5/2011,80.893,80.8828,80.8703,80.8562,80.8048,80.5982
USD/JPY,10/5/2011,80.378,80.3655,80.3525,80.3377,80.2823,80.0787
USD/JPY,9/5/2011,80.566,80.5552,80.5432,80.5286,80.47,80.2692
USD/JPY,6/5/2011,80.497,80.4874,80.4743,80.461,80.4061,80.1994
USD/JPY,5/5/2011,80.499,80.4906,80.4777,80.4634,80.4081,80.2009
USD/JPY,4/5/2011,80.932,80.9225,80.9092,80.8948,80.8335,80.6095
USD/JPY,3/5/2011,81.039,81.0296,81.0151,81.0002,80.9355,80.7291
USD/JPY,2/5/2011,81.47,81.46,81.4479,81.43,81.365,81.146
USD/JPY,29/04/2011,81.564,81.5545,81.5419,81.5257,81.4632,81.2453
USD/JPY,28/04/2011,81.8095,81.8003,81.7875,81.7704,81.7065,81.4829
USD/JPY,27/04/2011,81.545,81.5375,81.522,81.5048,81.4385,81.2115
USD/JPY,26/04/2011,81.67,81.6611,81.6479,81.6307,81.56,81.3351
USD/JPY,25/04/2011,82.134,82.1262,82.1129,82.0956,82.0294,81.803
USD/JPY,21/04/2011,82.243,82.2357,82.2227,82.2067,82.141,81.9101
USD/JPY,20/04/2011,82.97,82.9627,82.9499,82.9326,82.8659,82.623
USD/JPY,19/04/2011,82.435,82.4264,82.4104,82.392,82.32,82.0806
USD/JPY,18/04/2011,82.933,82.9254,82.9118,82.8942,82.8315,82.5963
USD/JPY,15/04/2011,83.418,83.4052,83.3927,83.375,83.308,83.0464
USD/JPY,13/04/2011,84.0445,84.0336,84.0194,84.0015,83.9381,83.6915
USD/JPY,11/4/2011,84.692,84.6805,84.6658,84.6485,84.5824,84.313
USD/JPY,8/4/2011,85.103,85.091,85.0756,85.0576,84.989,84.7155
USD/JPY,7/4/2011,85.245,85.2326,85.2168,85.1991,85.1265,84.8417
USD/JPY,6/4/2011,85.344,85.3316,85.3168,85.2993,85.219,84.9382
USD/JPY,5/4/2011,84.375,84.362,84.3461,84.328,84.2556,83.9747
USD/JPY,1/4/2011,83.623,83.6096,83.592,83.574,83.4905,83.1911
USD/JPY,31/03/2011,82.651,82.6385,82.6225,82.6032,82.5266,82.2407
USD/JPY,30/03/2011,82.922,82.9085,82.893,82.8733,82.785,82.4905
USD/JPY,29/03/2011,81.694,81.6812,81.6625,81.6433,81.557,81.2642
USD/JPY,28/03/2011,81.73,81.7175,81.6985,81.6795,81.5939,81.3086
USD/JPY,25/03/2011,81.001,80.9883,80.9699,80.9504,80.8676,80.59
USD/JPY,24/03/2011,81.026,81.0129,80.9949,80.976,80.8917,80.6288
USD/JPY,23/03/2011,80.893,80.8768,80.8613,80.84,80.757,80.488
USD/JPY,22/03/2011,80.969,80.9535,80.9344,80.9111,80.8282,80.559
USD/JPY,21/03/2011,80.96,80.948,80.9246,80.9003,80.8102,80.5554
USD/JPY,18/03/2011,81.69,81.678,81.6584,81.6368,81.5324,81.2713
USD/JPY,17/03/2011,79.085,79.073,79.0586,79.0371,78.9442,78.6939
USD/JPY,16/03/2011,80.869,80.862,80.842,80.8196,80.7327,80.4745
USD/JPY,15/03/2011,81.563,81.554,81.5282,81.503,81.4045,81.1415
USD/JPY,14/03/2011,82.093,82.073,82.0539,82.0285,81.9126,81.6417
USD/JPY,11/3/2011,82.819,82.8047,82.787,82.7671,82.693,82.4395
USD/JPY,10/3/2011,82.82,82.8063,82.7895,82.7719,82.7019,82.4521
USD/JPY,9/3/2011,82.845,82.8312,82.815,82.7941,82.7215,82.4636
USD/JPY,8/3/2011,82.247,82.2329,82.2159,82.1956,82.119,81.8704
USD/JPY,7/3/2011,82.248,82.2323,82.2144,82.1935,82.12,81.8634
USD/JPY,4/3/2011,82.338,82.3237,82.3049,82.2846,82.2066,81.9374
USD/JPY,3/3/2011,81.838,81.8239,81.8044,81.7849,81.7026,81.4487
USD/JPY,1/3/2011,82.095,82.0813,82.0609,82.0416,81.9635,81.7102
USD/JPY,28/02/2011,81.678,81.6628,81.6447,81.6236,81.5435,81.2775
USD/JPY,25/02/2011,81.888,81.8724,81.852,81.8301,81.745,81.4803
USD/JPY,24/02/2011,82.147,82.1329,82.113,82.0895,82.0041,81.7283
USD/JPY,23/02/2011,82.565,82.5526,82.5314,82.5096,82.4234,82.1367
USD/JPY,22/02/2011,83.275,83.2614,83.2393,83.2189,83.1298,82.8511
USD/JPY,21/02/2011,83.136,83.1223,83.1007,83.0786,82.9949,82.7115
USD/JPY,18/02/2011,83.306,83.2911,83.2695,83.2471,83.1578,82.8559
USD/JPY,17/02/2011,83.5805,83.5662,83.5443,83.5223,83.4353,83.1275
USD/JPY,15/02/2011,83.31,83.294,83.2711,83.2505,83.1558,82.833
USD/JPY,14/02/2011,83.225,83.2087,83.1857,83.1623,83.071,82.749
USD/JPY,11/2/2011,83.42,83.405,83.3795,83.3544,83.2605,82.9419
USD/JPY,10/2/2011,82.542,82.5265,82.506,82.4809,82.3894,82.0809
USD/JPY,9/2/2011,82.398,82.3844,82.3627,82.3419,82.2513,81.9311
USD/JPY,8/2/2011,82.29,82.2754,82.2514,82.2284,82.1354,81.8424
USD/JPY,7/2/2011,82.2275,82.213,82.189,82.1672,82.0794,81.7675
USD/JPY,4/2/2011,81.54,81.5277,81.5072,81.4811,81.3978,81.0963
USD/JPY,3/2/2011,81.6495,81.6355,81.6129,81.5879,81.497,81.2039
USD/JPY,2/2/2011,81.4355,81.4221,81.3994,81.3747,81.2846,80.9954
USD/JPY,1/2/2011,81.939,81.9262,81.9045,81.8804,81.7939,81.5038
USD/JPY,31/01/2011,82.049,82.0346,82.0118,81.9883,81.8946,81.6049
USD/JPY,28/01/2011,82.72,82.7067,82.6846,82.6585,82.5714,82.2861
USD/JPY,27/01/2011,82.1565,82.1412,82.1197,82.0945,82.0026,81.7113
USD/JPY,25/01/2011,82.48,82.4633,82.443,82.4141,82.3239,82.0335
USD/JPY,24/01/2011,82.777,82.7586,82.7369,82.7089,82.615,82.3217
USD/JPY,21/01/2011,82.948,82.9292,82.9081,82.879,82.7796,82.478
USD/JPY,20/01/2011,82.119,82.1003,82.0782,82.0485,81.9528,81.6685
USD/JPY,19/01/2011,82.284,82.2657,82.2435,82.2147,82.1165,81.8332
USD/JPY,18/01/2011,82.54,82.5192,82.497,82.4691,82.3736,82.0906
USD/JPY,17/01/2011,82.898,82.8758,82.8538,82.827,82.7279,82.4471
