Date,GBP_Spot,GBP_1W,GBP_1M,GBP_2M,GBP_LIBOR_1W,GBP_LIBOR_1M,GBP_LIBOR_2M,AUD_Spot,AUD_1M,AUD_2M,AUD_LIBOR_1M,AUD_LIBOR_2M,USD_Spot,USD_1W,USD_1M,USD_2M,USD_LIBOR_1W,USD_LIBOR_1M,USD_LIBOR_2M,JPY_LIBOR_1W,JPY_LIBOR_1M,JPY_LIBOR_2M
11/27/2009,142.784,142.7741,142.7285,142.6816,0.50938,0.51125,0.54438,78.427,78.1587,77.9319,3.7475,3.82,86.53,86.5275,86.5128,86.4996,0.215,0.23531,0.24313,0.13125,0.175,0.2275
11/30/2009,142.055,142.0454,142.0024,141.9567,0.50938,0.5125,0.54313,79.148,78.8848,78.6439,3.7475,3.8325,86.41,86.4079,86.395,86.3846,0.21625,0.23531,0.24438,0.13125,0.1775,0.2275
12/1/2009,143.971,143.9601,143.9148,143.8656,0.50938,0.51438,0.54188,80.179,79.915,79.6559,3.825,3.89,86.68,86.677,86.6625,86.6499,0.21625,0.23469,0.24375,0.13125,0.1725,0.22125
12/2/2009,145.317,145.3066,145.2623,145.2082,0.50938,0.51438,0.54125,80.815,80.5543,80.2892,3.855,3.9175,87.39,87.3877,87.3736,87.3592,0.21531,0.23438,0.24344,0.13125,0.17,0.21875
12/3/2009,145.992,145.9815,145.9361,145.8798,0.50938,0.51313,0.53875,81.551,81.2877,81.0104,3.8475,3.9075,88.26,88.2577,88.2431,88.2279,0.21531,0.23469,0.24375,0.13125,0.16875,0.21625
12/4/2009,149.205,149.1935,149.145,149.0863,0.50938,0.51563,0.5425,82.834,82.5644,82.2904,3.865,3.9225,90.56,90.5572,90.5411,90.5242,0.21563,0.23469,0.24438,0.13125,0.1675,0.215
12/7/2009,147.215,147.2033,147.1492,147.0963,0.50938,0.51313,0.53875,81.69,81.4048,81.1523,3.8925,3.94,89.51,89.5072,89.4896,89.4748,0.21438,0.23469,0.24438,0.1325,0.1675,0.21375
12/8/2009,144.026,144.0153,143.9608,143.9071,0.50938,0.51313,0.53875,79.923,79.6438,79.3923,3.8975,3.9525,88.43,88.4278,88.4089,88.3928,0.21438,0.23469,0.24375,0.1325,0.1675,0.21313
12/9/2009,142.89,142.88,142.8279,142.7732,0.50938,0.51375,0.53875,79.835,79.5677,79.3001,3.8925,3.95,87.87,87.8682,87.8495,87.8351,0.21438,0.23406,0.24375,0.13125,0.16688,0.21313
12/10/2009,143.588,143.5777,143.5255,143.4677,0.50938,0.51375,0.53875,80.833,80.5658,80.2821,3.9,3.9525,88.2,88.1982,88.1793,88.1632,0.21375,0.23406,0.24375,0.13125,0.16844,0.21313
12/11/2009,144.9,144.8896,144.8353,144.7792,0.50938,0.51375,0.53875,81.324,81.0529,80.7708,3.9,3.9775,89.1,89.0981,89.0777,89.0612,0.21281,0.23313,0.24313,0.13125,0.16844,0.21313
12/14/2009,144.559,144.5483,144.4905,144.4382,0.50938,0.51375,0.53875,81.238,80.9449,80.6891,3.905,3.9875,88.62,88.6181,88.5962,88.5808,0.21313,0.2325,0.24125,0.13125,0.16844,0.21313
12/15/2009,145.761,145.7465,145.6938,145.6422,0.50813,0.515,0.5425,81.203,80.9103,80.6541,3.965,4.015,89.61,89.6077,89.5858,89.5702,0.21375,0.2325,0.24094,0.13125,0.16844,0.21313
12/16/2009,146.651,146.6352,146.5834,146.5289,0.50813,0.51375,0.53875,80.868,80.5874,80.3176,3.96,3.975,89.78,89.7754,89.7542,89.7401,0.21375,0.2325,0.24094,0.13125,0.16719,0.21188
12/17/2009,145.332,145.3201,145.2733,145.2212,0.50813,0.51313,0.53875,79.774,79.4991,79.2245,3.97,3.9925,89.97,89.9675,89.9498,89.9355,0.21375,0.23313,0.24069,0.13125,0.16969,0.21188
12/18/2009,146.208,146.1967,146.1481,146.0965,0.50813,0.51313,0.53875,80.549,80.2688,79.9959,3.9875,4.01,90.5,90.497,90.4798,90.4653,0.2125,0.23188,0.24069,0.13125,0.16969,0.21188
12/21/2009,146.23,146.2046,146.1717,146.1218,0.50938,0.51375,0.53875,80.356,80.0685,79.8082,4.01,4.045,91.17,91.158,91.149,91.1349,0.21188,0.23188,0.24094,0.135,0.16844,0.21188
12/22/2009,146.578,146.5597,146.5225,146.4755,0.50938,0.51375,0.53875,80.4,80.119,79.8612,4.005,4.0525,91.84,91.8319,91.8225,91.8082,0.21063,0.23188,0.24094,0.135,0.16844,0.21188
12/23/2009,146.228,146.2103,146.1739,146.1274,0.50938,0.51375,0.53875,80.636,80.3666,80.1174,3.985,4.0325,91.64,91.632,91.6221,91.6092,0.215,0.23125,0.24094,0.1375,0.16844,0.21188
12/24/2009,146.167,146.1516,146.1191,146.0745,0.50938,0.51375,0.53875,80.827,80.5651,80.3186,3.9925,4.035,91.54,91.5315,91.5231,91.5114,0.215,0.23125,0.24094,0.1375,0.16969,0.21188
12/29/2009,146.315,146.3021,146.2664,146.2203,0.50938,0.51375,0.53875,82.303,82.022,81.7643,3.97,4.0275,92,91.9959,91.985,91.9729,0.21688,0.23094,0.23969,0.13375,0.16719,0.21
12/30/2009,148.614,148.6025,148.5634,148.5157,0.50938,0.51375,0.53875,82.668,82.3949,82.1411,3.9575,4.025,92.44,92.4364,92.4256,92.4134,0.21563,0.23094,0.23969,0.1325,0.165,0.20625
12/31/2009,150.418,150.4064,150.3661,150.3157,0.51063,0.515,0.54,83.485,83.2106,82.9561,3.95,4.0075,93.03,93.0264,93.0152,93.0027,0.21375,0.23094,0.23969,0.1325,0.165,0.20625
1/4/2010,148.787,148.7754,148.7304,148.6816,0.51188,0.51625,0.5425,84.425,84.1326,83.8736,3.95,4.03,92.51,92.5068,92.493,92.4805,0.20813,0.23344,0.24344,0.13375,0.1625,0.2025
1/5/2010,146.66,146.6494,146.608,146.5611,0.51188,0.51625,0.5425,83.63,83.3468,83.0882,3.9425,4.03,91.72,91.7173,91.7059,91.6934,0.20813,0.23344,0.24406,0.1325,0.16,0.20125
1/6/2010,147.876,147.864,147.8242,147.7772,0.51063,0.515,0.5425,84.913,84.6338,84.3711,3.9375,4.035,92.32,92.3174,92.3065,92.294,0.20813,0.23219,0.24219,0.13125,0.15875,0.20125
1/7/2010,148.763,148.7524,148.7091,148.6603,0.51188,0.515,0.5425,85.645,85.3599,85.0921,3.945,4.045,93.37,93.3671,93.3558,93.3424,0.20813,0.23125,0.24125,0.13125,0.1575,0.20125
1/8/2010,148.473,148.4599,148.4128,148.3654,0.51063,0.515,0.5425,85.678,85.3791,85.1136,3.95,4.0475,92.66,92.6563,92.6431,92.6307,0.20813,0.23313,0.2425,0.13125,0.15625,0.20125
1/11/2010,148.397,148.3849,148.338,148.2908,0.51063,0.515,0.5425,85.603,85.2917,85.0324,3.96,4.05,92.09,92.0866,92.0731,92.0607,0.2075,0.23313,0.2425,0.13125,0.15625,0.2
1/12/2010,147.06,147.0481,147.0029,146.956,0.51063,0.515,0.54125,83.701,83.4082,83.1529,3.96,4.0475,90.98,90.9766,90.9637,90.9511,0.2075,0.23313,0.2425,0.13,0.15625,0.19875
1/13/2010,148.769,148.7569,148.7137,148.6644,0.51063,0.515,0.54125,84.446,84.156,83.8989,3.96,4.0425,91.37,91.3669,91.3546,91.3414,0.2075,0.23313,0.2425,0.13,0.155,0.19625
1/14/2010,148.981,148.9691,148.9283,148.8809,0.5125,0.51875,0.545,84.986,84.7001,84.4304,3.965,4.065,91.21,91.2073,91.197,91.185,0.2075,0.23313,0.2425,0.13,0.155,0.19625
1/15/2010,147.63,147.6188,147.5767,147.5293,0.5125,0.5175,0.54375,83.759,83.4764,83.2101,3.9675,4.065,90.77,90.7677,90.7567,90.7448,0.2075,0.23313,0.2425,0.13,0.15463,0.195
1/18/2010,148.37,148.3588,148.3145,148.2654,0.5125,0.5175,0.54375,84.096,83.7978,83.5287,3.98,4.0775,90.79,90.7876,90.7768,90.7643,0.2075,0.23063,0.23938,0.12875,0.154,0.19469
1/19/2010,149.132,149.1217,149.0801,149.0259,0.5125,0.51813,0.54625,84.15,83.8579,83.5895,3.9825,4.0825,91.15,91.1482,91.138,91.1258,0.2075,0.23063,0.23938,0.12875,0.155,0.19406
1/20/2010,148.647,148.6367,148.5944,148.5453,0.51375,0.51813,0.54625,83.04,82.7608,82.4877,3.9825,4.085,91.24,91.2383,91.2285,91.2172,0.2075,0.23063,0.23938,0.13,0.15563,0.19313
1/21/2010,146.451,146.4402,146.3977,146.3487,0.51375,0.51813,0.5475,81.37,81.0975,80.8309,3.9825,4.085,90.43,90.4281,90.4183,90.4062,0.20875,0.23063,0.23938,0.13125,0.15625,0.19375
1/22/2010,144.738,144.727,144.6851,144.636,0.5125,0.51563,0.54375,80.906,80.642,80.3567,3.9825,4.08,89.82,89.8181,89.8081,89.7957,0.20875,0.23063,0.23938,0.1325,0.15625,0.19313
1/25/2010,146.663,146.6518,146.6107,146.5575,0.51375,0.51688,0.54625,81.627,81.3708,81.086,3.9825,4.0825,90.28,90.2781,90.2684,90.2553,0.20875,0.23063,0.23938,0.135,0.15625,0.19313
1/26/2010,144.731,144.7203,144.6836,144.6321,0.51375,0.51688,0.54625,80.557,80.3058,80.0168,3.985,4.0825,89.65,89.6483,89.6405,89.628,0.20875,0.23063,0.23938,0.13375,0.15563,0.1925
1/27/2010,145.532,145.5218,145.4878,145.4334,0.51375,0.51688,0.54688,80.59,80.3464,80.0459,4.015,4.105,90.01,90.0088,90.0016,89.9885,0.20875,0.23063,0.23938,0.13375,0.15563,0.1925
1/28/2010,145.103,145.0926,145.0591,145.0084,0.51375,0.51688,0.54688,80.445,80.201,79.9021,4.0375,4.1225,89.92,89.9187,89.9117,89.8998,0.20625,0.22875,0.23875,0.13375,0.155,0.19438
1/29/2010,144.301,144.2906,144.2569,144.1994,0.51375,0.51688,0.54688,79.777,79.536,79.2221,4.0375,4.12,90.27,90.2686,90.2617,90.2495,0.20625,0.22906,0.23906,0.13375,0.15563,0.19563
2/1/2010,144.589,144.5781,144.5438,144.4874,0.51375,0.51938,0.54688,80.765,80.5187,80.2159,4.0375,4.125,90.61,90.6082,90.601,90.5883,0.2075,0.22906,0.23906,0.13125,0.15563,0.19563
2/2/2010,144.366,144.354,144.3219,144.267,0.51375,0.51938,0.54813,80.115,79.8804,79.5968,3.9325,4.0025,90.38,90.3779,90.371,90.3589,0.20875,0.23094,0.24094,0.13125,0.15563,0.19563
2/3/2010,144.6,144.5892,144.5569,144.5048,0.515,0.5225,0.54938,80.335,80.0996,79.8224,3.9325,4.0025,90.98,90.9778,90.9704,90.9583,0.2075,0.22906,0.23906,0.13125,0.155,0.19563
2/4/2010,140.293,140.2824,140.2502,140.1991,0.515,0.5225,0.54938,76.997,76.7713,76.5112,3.9425,4,89.06,89.0576,89.051,89.038,0.2075,0.22844,0.23906,0.13125,0.155,0.19563
2/5/2010,139.592,139.5801,139.5459,139.4953,0.51625,0.52375,0.55188,77.505,77.2756,77.0163,3.94,4,89.25,89.2467,89.2374,89.2233,0.20875,0.22844,0.23906,0.13125,0.155,0.19563
2/8/2010,139.111,139.0978,139.0635,139.0085,0.5175,0.525,0.55313,77.18,76.9508,76.6802,3.94,4,89.26,89.2566,89.2472,89.2319,0.20875,0.22844,0.23906,0.13125,0.15563,0.19563
2/9/2010,140.993,140.9809,140.9457,140.8914,0.51938,0.52813,0.55656,78.803,78.5806,78.3145,3.9275,3.985,89.7,89.6974,89.6881,89.6734,0.20875,0.22844,0.23906,0.13125,0.15563,0.19563
2/10/2010,140.265,140.2529,140.2159,140.1606,0.52188,0.53063,0.55781,78.722,78.4858,78.2216,3.9375,3.9875,89.94,89.9373,89.9281,89.914,0.2075,0.22844,0.23906,0.13125,0.15563,0.19563
2/11/2010,140.965,140.9526,140.9159,140.8622,0.52188,0.53188,0.56031,79.915,79.6733,79.3988,3.95,4.0175,89.77,89.7673,89.7579,89.744,0.20875,0.23063,0.24,0.13125,0.15563,0.19563
2/12/2010,141.235,141.2221,141.1844,141.1272,0.52188,0.53313,0.56156,79.851,79.6094,79.3333,3.955,4.025,89.96,89.9569,89.9473,89.9315,0.20875,0.23188,0.24125,0.13125,0.15563,0.19563
2/15/2010,140.956,140.9441,140.9063,140.8479,0.5225,0.53375,0.5625,79.975,79.7331,79.4489,3.9625,4.025,90.02,90.0171,90.0075,89.9919,0.2075,0.22875,0.24,0.13125,0.15563,0.19563
2/16/2010,142.346,142.3349,142.2985,142.2411,0.52375,0.535,0.565,81.325,81.0808,80.7943,3.94,4.0225,90.14,90.1375,90.1281,90.1128,0.20875,0.22875,0.24,0.13125,0.15563,0.19563
2/17/2010,143.018,143.0061,142.9702,142.9163,0.52625,0.53625,0.56688,82.085,81.8391,81.5581,3.945,4.0375,91.26,91.2573,91.2481,91.2336,0.20875,0.22875,0.24,0.13125,0.15563,0.19563
2/18/2010,142.593,142.5812,142.543,142.4896,0.52625,0.5375,0.56813,82.095,81.8404,81.5686,3.95,4.0425,91.81,91.8069,91.7979,91.7833,0.20875,0.22875,0.24,0.13125,0.15563,0.19563
2/19/2010,141.603,141.5912,141.554,141.5002,0.52625,0.5375,0.56813,82.262,82.0143,81.7346,3.95,4.0425,91.52,91.5171,91.5073,91.4922,0.20875,0.22875,0.24,0.13125,0.15563,0.19563
2/22/2010,141.113,141.1008,141.0644,141.005,0.52813,0.53938,0.57,82.067,81.8204,81.5211,3.9575,4.05,91.14,91.1369,91.1275,91.1104,0.2075,0.22875,0.24,0.12875,0.15563,0.19563
2/23/2010,139.148,139.1359,139.0996,139.0433,0.52813,0.53875,0.56875,80.415,80.1625,79.8686,3.9575,4.055,90.22,90.2169,90.2074,90.1911,0.2075,0.22875,0.24,0.12875,0.15563,0.19563
2/24/2010,138.9,138.8882,138.8447,138.7929,0.52813,0.53875,0.56875,80.56,80.273,80.006,3.9575,4.0425,90.15,90.1472,90.1352,90.12,0.2075,0.22875,0.24,0.12875,0.15563,0.19563
2/25/2010,135.963,135.9522,135.914,135.8579,0.52813,0.53875,0.56875,79.125,78.8433,78.5581,3.985,4.07,89.08,89.0777,89.0666,89.0505,0.2075,0.22875,0.24,0.12875,0.15688,0.19563
2/26/2010,135.555,135.5441,135.5004,135.4527,0.52813,0.53875,0.56875,79.655,79.3543,79.0891,3.99,4.075,88.97,88.9677,88.9571,88.9413,0.20688,0.22875,0.24,0.12875,0.15688,0.19563
3/1/2010,133.605,133.5941,133.5512,133.5023,0.52938,0.54,0.57,80.296,80.0097,79.7347,4,4.0775,89.13,89.1277,89.1171,89.1032,0.2075,0.22813,0.23938,0.12875,0.15688,0.19563
3/2/2010,133.018,133.0078,132.967,132.9188,0.52938,0.54125,0.57125,80.283,79.9982,79.7212,4.055,4.1325,88.85,88.848,88.8383,88.8247,0.2075,0.22813,0.23938,0.12875,0.15688,0.19563
3/3/2010,133.575,133.5651,133.5262,133.4797,0.53,0.54,0.57125,80.136,79.8583,79.587,4.0525,4.135,88.47,88.4682,88.4591,88.4462,0.2075,0.22813,0.23938,0.13,0.15688,0.19563
3/4/2010,133.812,133.8019,133.7643,133.7154,0.52938,0.54,0.57125,80.125,79.8532,79.5663,4.05,4.1325,89.02,89.0181,89.0081,88.9942,0.20813,0.22813,0.23938,0.13125,0.15688,0.19563
3/5/2010,136.665,136.6549,136.6174,136.5697,0.52938,0.54,0.57125,81.941,81.6643,81.3764,4.05,4.1325,90.28,90.278,90.268,90.2535,0.20938,0.22906,0.23938,0.13,0.15688,0.19563
3/8/2010,136.065,136.0546,136.0136,135.9685,0.52938,0.5425,0.5725,82.107,81.8112,81.5476,4.0575,4.15,90.31,90.3076,90.2953,90.2807,0.21125,0.23,0.24,0.13,0.15688,0.19563
3/9/2010,134.918,134.9075,134.8675,134.821,0.53063,0.54125,0.57125,82.24,81.9519,81.6786,4.065,4.15375,89.97,89.9676,89.9555,89.9415,0.21125,0.23,0.24,0.13,0.15688,0.19438
3/10/2010,135.569,135.5582,135.5174,135.47,0.53188,0.54125,0.5725,82.87,82.5845,82.2915,4.0825,4.17875,90.52,90.5176,90.5055,90.4914,0.21,0.23,0.24,0.13,0.15688,0.19313
3/11/2010,136.321,136.3088,136.2685,136.2183,0.53188,0.5425,0.5725,82.846,82.5595,82.2553,4.095,4.19875,90.51,90.5072,90.4948,90.48,0.21,0.23,0.24125,0.13,0.15688,0.19313
3/12/2010,137.689,137.6778,137.6339,137.5833,0.53188,0.5425,0.5725,82.884,82.5975,82.2998,4.095,4.20375,90.56,90.5574,90.5431,90.528,0.21,0.23,0.24138,0.13,0.15625,0.1925
3/15/2010,136.303,136.2924,136.2453,136.2018,0.53188,0.5425,0.5725,82.801,82.4959,82.2256,4.095,4.20125,90.53,90.5273,90.51,90.495,0.21125,0.23031,0.24294,0.13,0.15688,0.1925
3/16/2010,137.649,137.6387,137.6081,137.5478,0.53188,0.54281,0.57281,82.945,82.6539,82.3741,4.0825,4.19125,90.31,90.3069,90.2951,90.2762,0.22063,0.23563,0.2465,0.13,0.15688,0.19188
3/17/2010,138.395,138.3855,138.3433,138.2973,0.53188,0.54406,0.57406,83.41,83.1241,82.8368,4.07,4.19125,90.31,90.3074,90.2925,90.2778,0.2275,0.23744,0.24831,0.13,0.15688,0.19063
3/18/2010,137.765,137.7552,137.7116,137.6614,0.53438,0.54531,0.57531,83.208,82.9187,82.6223,4.065,4.18875,90.39,90.3869,90.371,90.3542,0.22906,0.23975,0.252,0.13125,0.15625,0.19063
3/19/2010,135.93,135.92,135.8735,135.8294,0.53438,0.54531,0.57531,82.873,82.5556,82.298,4.07,4.19375,90.55,90.5467,90.5287,90.5136,0.235,0.24506,0.257,0.13125,0.15563,0.18938
3/22/2010,136.107,136.097,136.0509,136.0067,0.53438,0.54531,0.57531,82.77,82.4538,82.1954,4.0875,4.19625,90.14,90.1368,90.12,90.1044,0.23469,0.24719,0.26031,0.13125,0.155,0.18938
3/23/2010,136.034,136.0196,135.9788,135.9316,0.535,0.54531,0.57531,83.058,82.7534,82.4786,4.095,4.19625,90.4,90.3938,90.3799,90.3634,0.23438,0.24606,0.26181,0.13125,0.15375,0.18938
3/24/2010,137.225,137.2072,137.1712,137.121,0.53625,0.54656,0.57656,83.76,83.4565,83.1743,4.1,4.21375,92.3,92.2938,92.2809,92.2635,0.23438,0.24619,0.26163,0.13125,0.15375,0.18813
3/25/2010,137.355,137.3415,137.3039,137.257,0.53625,0.54656,0.57656,84.143,83.8408,83.5654,4.115,4.235,92.73,92.7251,92.713,92.6976,0.23375,0.24694,0.26375,0.13125,0.15375,0.18813
3/26/2010,137.82,137.8073,137.7698,137.7228,0.53625,0.54688,0.57688,83.64,83.3499,83.0782,4.12,4.24,92.52,92.5154,92.504,92.4887,0.235,0.24688,0.26469,0.13125,0.15375,0.18813
3/29/2010,138.592,138.5809,138.5466,138.5007,0.53688,0.54688,0.57688,84.848,84.5553,84.2794,4.13,4.2475,92.46,92.4562,92.4454,92.4301,0.23125,0.24788,0.26563,0.1325,0.15313,0.18813
3/30/2010,139.783,139.7732,139.7344,139.6893,0.5375,0.5475,0.57688,85.309,84.9708,84.7073,4.145,4.26,92.77,92.7675,92.7545,92.7406,0.23388,0.24863,0.26638,0.13125,0.15375,0.18813
3/31/2010,141.909,141.8976,141.8564,141.8083,0.53875,0.5475,0.57688,85.722,85.4301,85.1137,4.175,4.27375,93.47,93.4672,93.4545,93.4393,0.23388,0.24863,0.26669,0.13125,0.155,0.18813
4/1/2010,143.47,143.4585,143.4232,143.3817,0.53875,0.5475,0.57688,86.42,86.1261,85.8165,4.1875,4.27875,93.82,93.8167,93.8045,93.7874,0.23388,0.24863,0.26694,0.13125,0.15563,0.18813
4/6/2010,143.186,143.1737,143.1327,143.0808,0.54063,0.54875,0.57813,87.072,86.7503,86.4466,4.25,4.35125,93.79,93.7862,93.7715,93.7546,0.23638,0.25075,0.26925,0.13125,0.155,0.18813
4/7/2010,142.287,142.2746,142.2342,142.1819,0.54063,0.54875,0.57813,86.518,86.2079,85.8966,4.265,4.35,93.36,93.3557,93.3413,93.3229,0.23763,0.25138,0.26981,0.13125,0.155,0.18813
4/8/2010,142.681,142.6689,142.6284,142.569,0.54063,0.54875,0.57813,86.735,86.4327,86.0784,4.27,4.35,93.38,93.3756,93.3605,93.3393,0.23763,0.25013,0.26856,0.13125,0.15625,0.18813
4/9/2010,143.202,143.1896,143.1483,143.0898,0.54063,0.54875,0.57813,86.947,86.6433,86.297,4.26,4.35,93.18,93.1754,93.1595,93.1383,0.24013,0.25288,0.27094,0.13125,0.15625,0.18813
4/12/2010,143.287,143.275,143.2337,143.1766,0.54063,0.54875,0.57938,86.472,86.1687,85.8358,4.2725,4.35625,93.24,93.2357,93.2204,93.1998,0.24075,0.25298,0.2726,0.13375,0.15688,0.18875
4/13/2010,143.35,143.3384,143.2954,143.2415,0.54063,0.54875,0.57938,86.595,86.2702,85.969,4.275,4.3525,93.2,93.1959,93.1799,93.1603,0.242,0.25438,0.27506,0.13375,0.15688,0.18875
4/14/2010,144.19,144.1777,144.134,144.078,0.54063,0.54875,0.57938,87.17,86.8489,86.534,4.2775,4.3525,93.23,93.2249,93.2081,93.1861,0.24325,0.25594,0.27769,0.13125,0.15688,0.1875
4/15/2010,144.149,144.1373,144.0965,144.0354,0.54063,0.54875,0.57938,86.935,86.6252,86.2769,4.2925,4.37375,93.03,93.0253,93.0092,92.9846,0.246,0.25625,0.28019,0.13125,0.15688,0.18813
4/16/2010,141.613,141.6017,141.5608,141.5036,0.54063,0.54875,0.58063,85.185,84.8812,84.551,4.3175,4.38375,92.17,92.1656,92.1495,92.1273,0.24713,0.25563,0.28,0.13125,0.15688,0.18813
4/19/2010,141.723,141.7113,141.6681,141.6107,0.54063,0.54875,0.58188,85.359,85.0525,84.7317,4.325,4.38875,92.4,92.395,92.3771,92.3562,0.25213,0.2575,0.28156,0.13125,0.15625,0.18813
4/20/2010,143.165,143.1526,143.1104,143.0533,0.54125,0.54875,0.58313,86.863,86.5371,86.2231,4.325,4.41125,93.22,93.2156,93.199,93.1756,0.25588,0.25875,0.28313,0.13125,0.15625,0.18813
4/21/2010,143.61,143.598,143.5538,143.4947,0.5425,0.55,0.58438,86.366,86.0447,85.7267,4.3475,4.43375,93.19,93.1854,93.167,93.1453,0.25338,0.26063,0.28438,0.13125,0.15625,0.18813
4/22/2010,143.75,143.7332,143.6945,143.6352,0.5425,0.55063,0.58625,86.702,86.3887,86.0477,4.3575,4.44125,93.49,93.4832,93.4679,93.444,0.2555,0.2625,0.2875,0.13125,0.15625,0.18813
4/23/2010,144.492,144.4763,144.437,144.3774,0.54375,0.55063,0.58875,87.19,86.8774,86.5472,4.3525,4.42375,93.97,93.9637,93.948,93.924,0.25625,0.26438,0.29,0.13125,0.15625,0.18813
4/26/2010,145.245,145.2313,145.1899,145.1318,0.54375,0.55063,0.58875,87.093,86.782,86.4532,4.35,4.41625,93.96,93.9546,93.9383,93.9147,0.25844,0.26469,0.29313,0.13125,0.15638,0.1875
4/27/2010,142.367,142.3551,142.3163,142.2558,0.54375,0.55063,0.58875,85.378,85.0918,84.7476,4.355,4.42875,93.27,93.2652,93.249,93.2229,0.26,0.26672,0.29688,0.13125,0.15638,0.1875
4/28/2010,143.001,142.9871,142.9357,142.876,0.545,0.55188,0.59375,86.949,86.6044,86.2866,4.3475,4.42875,94.03,94.0234,93.9967,93.9669,0.26338,0.27313,0.30469,0.13,0.15575,0.18875
4/29/2010,144.056,144.0432,143.9958,143.9397,0.54563,0.55328,0.59656,87.203,86.8631,86.5459,4.405,4.46875,94.03,94.0244,94.003,93.9754,0.265,0.27766,0.31219,0.1325,0.15688,0.19063
4/30/2010,143.308,143.2952,143.248,143.1881,0.54688,0.55375,0.59594,86.721,86.3907,86.0601,4.41,4.48125,93.85,93.8446,93.8235,93.795,0.26625,0.28,0.31625,0.13,0.15713,0.18875
5/4/2010,143.168,143.1555,143.1081,143.0473,0.54813,0.55469,0.59531,85.909,85.5793,85.2518,4.515,4.58875,94.54,94.5345,94.5125,94.481,0.27094,0.28469,0.32125,0.13,0.15713,0.18875
5/5/2010,141.669,141.6558,141.6072,141.5463,0.54813,0.55531,0.59906,85.006,84.6783,84.3514,4.52,4.6125,93.81,93.8042,93.7785,93.7436,0.27625,0.29094,0.32563,0.13,0.15713,0.18875
5/6/2010,134.396,134.3833,134.3281,134.2636,0.54813,0.55813,0.59969,80.175,79.857,79.5272,4.53,4.6125,90.58,90.5733,90.536,90.491,0.27894,0.29706,0.33531,0.13125,0.15838,0.19
5/7/2010,135.549,135.5371,135.4856,135.4126,0.55188,0.56781,0.60969,81.3,80.9797,80.646,4.5575,4.625,91.59,91.5841,91.549,91.4979,0.32313,0.34875,0.38563,0.13625,0.16063,0.19438
5/10/2010,138.514,138.5033,138.4584,138.4045,0.55188,0.5675,0.60938,84.229,83.8693,83.5828,4.595,4.6475,93.3,93.2951,93.2735,93.2467,0.32188,0.34,0.38063,0.135,0.16188,0.19563
5/11/2010,138.556,138.5453,138.4981,138.4401,0.55156,0.56719,0.61,82.932,82.5862,82.2889,4.6225,4.6575,92.65,92.645,92.622,92.5891,0.31813,0.3375,0.38094,0.1375,0.16188,0.19563
5/12/2010,138.216,138.2064,138.1645,138.1059,0.55031,0.56469,0.60875,83.322,82.9892,82.682,4.6325,4.66375,93.24,93.2362,93.2155,93.1841,0.31813,0.33813,0.38219,0.13625,0.16313,0.19563
5/13/2010,135.54,135.5302,135.4901,135.4285,0.55031,0.565,0.6075,83.11,82.7891,82.4371,4.645,4.68125,92.75,92.7456,92.7268,92.6903,0.31625,0.33688,0.38338,0.13688,0.16313,0.19688
5/14/2010,134.397,134.3866,134.3488,134.2842,0.55031,0.56438,0.60813,81.903,81.5883,81.2491,4.6325,4.67875,92.47,92.465,92.442,92.4039,0.315,0.33775,0.38928,0.14,0.16438,0.19688
5/17/2010,134.015,134.0043,133.9605,133.9055,0.55031,0.56438,0.60813,81.239,80.9039,80.6036,4.625,4.66875,92.59,92.5841,92.5589,92.5221,0.31875,0.33894,0.39613,0.14,0.16375,0.19688
5/18/2010,132.211,132.1988,132.1608,132.107,0.55031,0.56438,0.60875,79.739,79.4203,79.1249,4.635,4.66375,92.23,92.2227,92.2018,92.1656,0.31775,0.33969,0.39875,0.14,0.16313,0.19688
5/19/2010,132.459,132.4491,132.4133,132.3577,0.55031,0.56438,0.60875,77.69,77.3859,77.09,4.635,4.65375,91.71,91.7031,91.6825,91.6444,0.32025,0.34106,0.40638,0.13875,0.16313,0.19688
5/20/2010,128.826,128.8104,128.7785,128.7216,0.55031,0.56438,0.60875,73.29,72.9962,72.6937,4.65,4.66125,89.69,89.6813,89.6584,89.6167,0.32213,0.34131,0.40938,0.13875,0.16375,0.19688
5/21/2010,130.239,130.2229,130.1763,130.1098,0.55063,0.565,0.6125,74.924,74.6111,74.3009,4.6725,4.69125,90,89.9926,89.9581,89.9108,0.32213,0.34281,0.41156,0.13875,0.1625,0.19563
5/24/2010,130.248,130.2348,130.185,130.1246,0.55063,0.565,0.61313,74.627,74.2951,74.0118,4.735,4.77125,90.29,90.2811,90.2418,90.1938,0.324,0.34525,0.41694,0.13875,0.16375,0.19813
5/25/2010,130.012,129.9933,129.9445,129.8681,0.55188,0.56625,0.61625,74.688,74.3725,74.0832,4.67,4.73625,90.23,90.2212,90.1694,90.1078,0.33025,0.354,0.432,0.13875,0.16313,0.1975
5/26/2010,129.372,129.3609,129.3193,129.2524,0.55188,0.56625,0.61625,73.872,73.5527,73.2591,4.6575,4.7225,89.92,89.9107,89.8712,89.8143,0.33125,0.35406,0.43406,0.1375,0.1625,0.1975
