Date,Signal,FX_name,Foreign_IR,Domestic_IR,FX_Rate,Equity,Asset Pos,Unreal_Return,Real_Return
2014-09-25,0.0042340743126219925,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-09-26,0.004257317844367328,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-09-29,0.004273418657541304,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-09-30,0.004251598894146158,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-01,0.0042409396151994305,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-02,0.004241039375021981,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-03,0.004241594374994202,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-07,0.00425732307003017,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-08,0.004249503510831082,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-09,0.004240801435068718,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-10,0.004241831089795642,AUD,0.02635,0.0011570999999999999,94.786,271807.4503713783,543614.9007427566,0.051542899999999996,26.180745037137832
2014-10-13,0.004228148494603105,AUD,0.02635,0.0011570999999999999,94.786,285817.19460512523,543614.9007427566,0,27.581719460512524
2014-10-14,0.004225952357562643,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-15,0.004229841284399446,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-16,0.0042163289804840465,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-17,0.0042248155621821566,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-20,0.004234410646435901,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-21,0.004241759596832444,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-22,0.0042439378308863,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-23,0.004259475983564729,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-24,0.004243291538106232,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-27,0.004260902181065262,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-28,0.004260834645734076,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-29,0.004261508115317208,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-30,0.004265670045135347,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-10-31,0.0042602120799988125,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-03,0.004265003191494221,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-04,0.004269961878616166,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-05,0.004265341229711022,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-06,0.004274279937353032,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-07,0.0043029297219960945,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-10,0.004308500524281941,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-11,0.004320185849404525,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-12,0.004314927502819094,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-13,0.004316277870258668,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-14,0.004308379192361457,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-17,0.004283581980300293,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-18,0.004292032184308634,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-19,0.004282511739693397,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-20,0.004270541181587829,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-21,0.004282792513455526,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-24,0.004282075302102189,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-25,0.00427958519485178,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-26,0.0042692849838031986,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-27,0.004269594910723991,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-11-28,0.0042785900806961985,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-01,0.004273111471323631,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-02,0.004277632432160503,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-03,0.004285708927600855,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-04,0.004260792105228253,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-05,0.004261913542149202,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-08,0.004269859646252775,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-09,0.004276766194754367,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-10,0.004286460759047531,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-11,0.004277141020807561,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-12,0.004294489335638767,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,285817.19460512523,571634.3892102505,0.0523429,27.581719460512524
2014-12-15,0.004287602000132122,AUD,0.026699999999999998,0.0010570999999999998,93.28299999999999,300777.6954406218,571634.3892102505,0,29.077769544062186
2014-12-16,0.00428411185636394,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-17,0.004296253951707652,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-18,0.004296337012415555,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-19,0.004298044573290997,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-22,0.004300583708459346,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-23,0.004298998915895708,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-24,0.004308351511959104,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-29,0.004309426752078107,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-30,0.004305869847468226,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2014-12-31,0.004281622618941976,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-02,0.004267819061269763,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-05,0.004275228838814062,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-06,0.0042765142821954,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-07,0.004267921231010393,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-08,0.004274875571807249,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-09,0.004268478521278171,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-12,0.004263104371393994,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-13,0.004261448284647586,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-14,0.004260623884456375,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-15,0.004262823161087646,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-16,0.004285547234614821,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-19,0.004269752265217988,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-20,0.004271867665925674,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-21,0.004274330281059055,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-22,0.004216212400732761,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-23,0.00419909890983596,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-27,0.004159181867976558,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-28,0.0041671692268123554,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-29,0.004142280304503822,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-01-30,0.004042980187074809,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-02,0.003957515477417529,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-03,0.003921131620951243,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-04,0.0037715619943534764,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-05,0.003779737690598239,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-06,0.003782192197302863,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-09,0.003786789938261241,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-10,0.0037803664870437338,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-11,0.0037720566775318386,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-12,0.0037732625598009056,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-13,0.0036958933617427677,AUD,0.026983,0.00095,95.667,300777.6954406218,601555.3908812436,0.053016,29.077769544062186
2015-02-16,0.0036747568134725328,AUD,0.026983,0.00095,95.667,316723.7257421018,601555.3908812436,0,30.672372574210186
2015-02-17,0.0036709649561727097,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-18,0.003673833070039186,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-19,0.0036764278393392946,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-20,0.003677872667162314,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-23,0.003676126279058741,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-24,0.003642369189830256,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-25,0.003652842143581264,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-26,0.0036680597868344452,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-02-27,0.003651354511710448,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-02,0.0036215983026683623,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-03,0.0035843833893929285,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-04,0.0036950273900235122,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-05,0.00369867132340277,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-06,0.003711850191243512,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-09,0.003681420943250004,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-10,0.0036784865587437127,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-11,0.003681222102459174,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-12,0.003664178665376274,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-13,0.003660684215061427,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-16,0.0036621683562615436,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-17,0.0036431355358154953,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-18,0.003657180631954051,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-19,0.0036068047309193436,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-20,0.003607363737732673,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-23,0.0035947601793692922,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-24,0.0035770062536261216,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-25,0.003532609942557702,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-26,0.0035271476360959992,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-27,0.003536517757127773,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-30,0.0035248081328128227,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-03-31,0.0035032017797794754,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-01,0.003463221639071559,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-02,0.0034456715541091084,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-07,0.0033766841616733796,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-08,0.0035938572372845668,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-09,0.0035681628765787702,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-10,0.0035778921284998167,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-13,0.0035710234228196907,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-14,0.003562084024681173,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-15,0.0035621706264695532,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-16,0.0035528314365839237,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-17,0.0035811367527375255,AUD,0.0232,0.0009357,93.24,316723.7257421018,633447.4514842036,0.04546429999999999,30.672372574210186
2015-04-20,0.003565155288294708,AUD,0.0232,0.0009357,93.24,331123.3482263584,633447.4514842036,0,32.112334822635844
2015-04-21,0.003538236844741383,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-22,0.0035383072362883193,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-23,0.003562144580419369,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-24,0.003546115668336052,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-27,0.0035302988249674705,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-28,0.003536786059320531,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-29,0.003529325288393001,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-04-30,0.003530224810199829,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-01,0.0034677657396268353,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-05,0.003419026739233515,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-06,0.0033394455266082955,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-07,0.0033545435292003743,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-08,0.003354825224866931,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-11,0.0033469866554712616,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-12,0.003355393367801533,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-13,0.0033556357255743914,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-14,0.003353242430048465,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-15,0.003345480965859937,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-18,0.003337477134491685,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-19,0.0033154233743109564,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-20,0.0033305128844567824,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-21,0.003329679957267426,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-22,0.0033296721462734028,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-26,0.003330213556601444,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-27,0.0033290446971880835,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-28,0.003333714132106519,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-05-29,0.003312324887159778,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-01,0.003296197998308125,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-02,0.0033011546893792266,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-03,0.003313777267391142,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-04,0.003328820943524221,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-05,0.003330626657980784,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-09,0.0033312758693015716,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-10,0.003323308859154107,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-11,0.0033357703012918375,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-12,0.0033227620708185307,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-15,0.0033402281546474353,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-16,0.003323085850766804,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-17,0.003331678364375281,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-18,0.0033301406725263242,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-19,0.003321671933643021,AUD,0.022400000000000003,0.0009214,92.27600000000001,331123.3482263584,662246.6964527168,0.04387860000000001,32.112334822635844
2015-06-22,0.003321986252578151,AUD,0.022400000000000003,0.0009214,92.27600000000001,345652.5771738435,662246.6964527168,0,33.565257717384355
2015-06-23,0.0033221929538092138,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-06-24,0.003325788272069393,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-06-25,0.003317952035746768,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-06-26,0.0033232156032156224,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-06-29,0.003299161518476261,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-06-30,0.0032969714936265855,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-07-01,0.003307541873954126,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-07-02,0.003329360947337889,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-07-03,0.003321378003290086,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-07-06,0.00331988192615981,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-07-07,0.0033127116179984145,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
2015-07-08,0.0033256897724090934,AUD,0.02105,0.0008642999999999999,95.885,345652.5771738435,691305.154347687,0.0412357,33.565257717384355
