Date,1MUSD,2MUSD,3MUSD,6MUSD,12MUSD,1MJPY,2MJPY,3MJPY,6MJPY,12MJPY
18.06.2012,0.24375,0.34775,0.46785,0.7369,1.0695,0.14286,0.15929,0.19571,0.33443,0.55229
15.06.2012,0.24275,0.34775,0.46785,0.7374,1.0695,0.14286,0.15786,0.19571,0.33586,0.55229
14.06.2012,0.24275,0.34775,0.46785,0.7379,1.0712,0.14286,0.15786,0.19571,0.33586,0.55229
13.06.2012,0.24175,0.34775,0.46785,0.7379,1.0707,0.14286,0.15786,0.19571,0.33586,0.55229
12.06.2012,0.24075,0.34725,0.46785,0.7369,1.0707,0.14286,0.15786,0.19571,0.33586,0.55229
11.06.2012,0.24075,0.34675,0.46785,0.7369,1.0702,0.14429,0.15786,0.19571,0.33586,0.55229
08.06.2012,0.24075,0.34675,0.46785,0.7369,1.0702,0.14429,0.15786,0.19571,0.33586,0.55229
07.06.2012,0.24075,0.34675,0.46785,0.7369,1.0697,0.14429,0.15786,0.19571,0.33586,0.55229
06.06.2012,0.24075,0.34675,0.46785,0.7379,1.0707,0.14429,0.15786,0.19571,0.33586,0.55229
01.06.2012,0.23975,0.34675,0.46785,0.7379,1.0707,0.14429,0.15786,0.19571,0.33586,0.55229
31.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
30.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
29.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
28.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
25.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
24.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
23.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
22.05.2012,0.23875,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
21.05.2012,0.23975,0.34575,0.46685,0.7364,1.0692,0.14429,0.15786,0.19571,0.33586,0.55229
18.05.2012,0.23975,0.34575,0.46685,0.7364,1.06895,0.14429,0.15786,0.19571,0.33586,0.55229
17.05.2012,0.23975,0.34575,0.46685,0.7354,1.06795,0.14429,0.15786,0.19571,0.33586,0.55229
16.05.2012,0.23975,0.34575,0.46685,0.7349,1.06795,0.14429,0.15786,0.19571,0.33586,0.55229
15.05.2012,0.23875,0.34475,0.46585,0.7319,1.06145,0.14429,0.15786,0.19571,0.33586,0.55229
14.05.2012,0.23875,0.34475,0.46585,0.7309,1.05895,0.14429,0.15786,0.19571,0.33586,0.55229
11.05.2012,0.23875,0.34575,0.46685,0.7299,1.0557,0.14429,0.15786,0.19571,0.33586,0.55229
10.05.2012,0.23875,0.34575,0.46685,0.7299,1.0547,0.14429,0.15786,0.19571,0.33586,0.55229
09.05.2012,0.23875,0.34575,0.46685,0.7299,1.0527,0.14429,0.15786,0.19571,0.33586,0.55229
08.05.2012,0.23875,0.34575,0.46585,0.7284,1.0492,0.14429,0.15786,0.19571,0.33586,0.55229
04.05.2012,0.23875,0.34575,0.46585,0.7284,1.0492,0.14429,0.15786,0.19571,0.33586,0.55229
03.05.2012,0.23875,0.34575,0.46585,0.7274,1.0492,0.14429,0.15786,0.19571,0.33586,0.55229
02.05.2012,0.23875,0.34575,0.46585,0.7274,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
01.05.2012,0.23875,0.34675,0.46585,0.7274,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
30.04.2012,0.23875,0.34675,0.46585,0.7284,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
27.04.2012,0.23875,0.34675,0.46585,0.7284,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
26.04.2012,0.23875,0.34675,0.46585,0.7284,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
25.04.2012,0.23875,0.34675,0.46585,0.7294,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
24.04.2012,0.23875,0.34675,0.46585,0.7304,1.0477,0.14429,0.15786,0.19571,0.33586,0.55229
23.04.2012,0.23875,0.34755,0.46565,0.7304,1.0477,0.14429,0.15786,0.19571,0.33586,0.55229
20.04.2012,0.23975,0.34755,0.46565,0.7304,1.0477,0.14429,0.15786,0.19571,0.33586,0.55229
19.04.2012,0.23975,0.34705,0.46565,0.7304,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
18.04.2012,0.23975,0.34705,0.46565,0.7309,1.0472,0.14429,0.15786,0.19571,0.33586,0.55229
17.04.2012,0.23975,0.34705,0.46565,0.7309,1.0482,0.14429,0.15857,0.19571,0.33586,0.55229
16.04.2012,0.23975,0.34655,0.46565,0.7319,1.0502,0.14429,0.15857,0.19571,0.33586,0.55229
13.04.2012,0.23975,0.34605,0.46615,0.7319,1.0487,0.14429,0.15857,0.19571,0.33586,0.55229
12.04.2012,0.24025,0.34755,0.46665,0.7324,1.0492,0.14429,0.15857,0.19571,0.33586,0.55229
11.04.2012,0.24025,0.34955,0.46865,0.7334,1.0507,0.14429,0.15857,0.19571,0.33586,0.55371
10.04.2012,0.24025,0.3498,0.46915,0.7334,1.0507,0.14429,0.15857,0.19571,0.33586,0.55371
05.04.2012,0.24125,0.3498,0.46915,0.7334,1.0507,0.14429,0.15857,0.19571,0.33586,0.55371
04.04.2012,0.24125,0.3498,0.46915,0.7344,1.0497,0.14429,0.15857,0.19571,0.33586,0.55371
03.04.2012,0.24125,0.3498,0.46915,0.7344,1.0497,0.14429,0.15857,0.19571,0.33586,0.55371
02.04.2012,0.24125,0.3488,0.46815,0.7334,1.0497,0.14429,0.15857,0.19571,0.33586,0.55371
30.03.2012,0.24125,0.3488,0.46815,0.7334,1.0485,0.14429,0.15857,0.19571,0.33586,0.55229
29.03.2012,0.24125,0.3488,0.46815,0.7343,1.0475,0.14429,0.15857,0.19571,0.33586,0.55229
28.03.2012,0.24125,0.34955,0.46965,0.7358,1.048,0.14429,0.15857,0.19571,0.33586,0.55371
27.03.2012,0.24125,0.3498,0.47065,0.7368,1.05,0.14429,0.15857,0.19571,0.33586,0.55371
26.03.2012,0.24125,0.3498,0.47265,0.7393,1.0515,0.14429,0.15857,0.19571,0.33586,0.55371
23.03.2012,0.24125,0.3503,0.47315,0.7409,1.0521,0.14429,0.15857,0.19571,0.33586,0.55371
22.03.2012,0.24175,0.3503,0.47365,0.7399,1.0531,0.14429,0.15857,0.19571,0.33586,0.55371
21.03.2012,0.24175,0.3505,0.47415,0.7399,1.0531,0.14429,0.15857,0.19571,0.33586,0.55371
20.03.2012,0.24175,0.3505,0.47415,0.7399,1.0531,0.14429,0.15857,0.19571,0.33586,0.55371
19.03.2012,0.24175,0.3505,0.47365,0.7399,1.0531,0.14429,0.15857,0.19571,0.33586,0.55371
16.03.2012,0.24175,0.3505,0.47365,0.7409,1.0531,0.14429,0.15857,0.19571,0.33586,0.55371
15.03.2012,0.24175,0.3505,0.47365,0.7425,1.0537,0.14429,0.15857,0.19571,0.33586,0.55371
14.03.2012,0.24175,0.3505,0.47365,0.7435,1.0567,0.14429,0.15857,0.19571,0.33586,0.55371
13.03.2012,0.24175,0.3505,0.47365,0.7444,1.0566,0.14429,0.15857,0.19571,0.33586,0.55371
12.03.2012,0.24175,0.3505,0.47355,0.7442,1.0564,0.14429,0.15857,0.19571,0.33586,0.55371
09.03.2012,0.24175,0.3505,0.47355,0.7442,1.0554,0.14429,0.15857,0.19571,0.33586,0.55371
08.03.2012,0.24175,0.3505,0.47355,0.7442,1.0554,0.14429,0.15857,0.19571,0.33586,0.55371
07.03.2012,0.24275,0.352,0.47455,0.7442,1.0554,0.14429,0.15857,0.19571,0.33586,0.55371
06.03.2012,0.24275,0.352,0.47455,0.7432,1.0544,0.14429,0.15857,0.19571,0.33586,0.55371
05.03.2012,0.24275,0.3525,0.47455,0.7432,1.0544,0.14429,0.15857,0.19571,0.33586,0.55371
02.03.2012,0.24275,0.35325,0.47575,0.74525,1.0552,0.14429,0.15857,0.19571,0.33586,0.55371
01.03.2012,0.243,0.3555,0.4797,0.7482,1.05915,0.14429,0.15857,0.19571,0.33586,0.55371
29.02.2012,0.2435,0.35675,0.48425,0.74875,1.0598,0.14429,0.15857,0.19571,0.33586,0.55371
28.02.2012,0.244,0.358,0.4875,0.7505,1.06305,0.14429,0.15857,0.19571,0.33586,0.55371
27.02.2012,0.244,0.3585,0.4891,0.7521,1.06615,0.14429,0.15857,0.19571,0.33586,0.55371
24.02.2012,0.244,0.359,0.4906,0.7531,1.06605,0.14429,0.15857,0.19571,0.33586,0.55371
23.02.2012,0.244,0.359,0.4906,0.7531,1.06605,0.14429,0.15857,0.19571,0.33586,0.55371
22.02.2012,0.2445,0.3595,0.4916,0.7531,1.06605,0.14429,0.15857,0.19571,0.33571,0.55357
21.02.2012,0.2455,0.3605,0.4926,0.7521,1.06605,0.14429,0.15857,0.19571,0.33571,0.55357
20.02.2012,0.2455,0.3605,0.4931,0.7511,1.06605,0.14429,0.15857,0.19571,0.33571,0.55357
17.02.2012,0.2455,0.3605,0.4931,0.7511,1.06605,0.14429,0.15857,0.19571,0.33571,0.55357
16.02.2012,0.2455,0.3605,0.4931,0.7521,1.06605,0.14429,0.15857,0.19571,0.33571,0.55357
15.02.2012,0.246,0.3615,0.4951,0.7521,1.06555,0.14429,0.15857,0.19571,0.33571,0.55357
14.02.2012,0.2475,0.364,0.4976,0.7536,1.06755,0.14429,0.15857,0.19571,0.33571,0.55357
13.02.2012,0.2485,0.3675,0.5026,0.7556,1.0678,0.14429,0.15857,0.19571,0.33571,0.55429
10.02.2012,0.2505,0.3705,0.506,0.7581,1.0698,0.14429,0.15857,0.19571,0.33571,0.55429
09.02.2012,0.2535,0.376,0.51,0.7586,1.0725,0.14429,0.15857,0.19571,0.33571,0.55429
08.02.2012,0.25475,0.37775,0.51325,0.76225,1.07625,0.14429,0.15857,0.19571,0.33571,0.55429
07.02.2012,0.257,0.381,0.52,0.766,1.0802,0.14429,0.15857,0.19571,0.33571,0.55429
06.02.2012,0.25975,0.38425,0.52325,0.76875,1.08275,0.14429,0.15857,0.19571,0.33571,0.55429
03.02.2012,0.2605,0.386,0.527,0.7685,1.084,0.14429,0.15857,0.19571,0.33571,0.55429
02.02.2012,0.2625,0.388,0.5306,0.77,1.0865,0.14429,0.15857,0.19571,0.33571,0.55429
01.02.2012,0.264,0.3925,0.5371,0.7725,1.0907,0.14429,0.15857,0.19571,0.33571,0.55429
31.01.2012,0.26475,0.39445,0.54235,0.77825,1.0957,0.14429,0.15857,0.19571,0.33571,0.55429
30.01.2012,0.26775,0.39825,0.54685,0.7815,1.09745,0.14429,0.15857,0.19571,0.33571,0.55429
27.01.2012,0.27,0.4025,0.5511,0.78525,1.0992,0.14429,0.15857,0.19571,0.33571,0.55429
26.01.2012,0.2705,0.4035,0.5531,0.78675,1.1017,0.14429,0.15857,0.19571,0.33571,0.55429
25.01.2012,0.2728,0.4052,0.5566,0.79175,1.10795,0.14429,0.15857,0.19571,0.33571,0.55429
24.01.2012,0.2753,0.4072,0.5591,0.79125,1.10845,0.14429,0.15857,0.19571,0.33571,0.55429
23.01.2012,0.2763,0.4082,0.5601,0.79275,1.10995,0.14429,0.15857,0.19571,0.33571,0.55429
20.01.2012,0.2773,0.4087,0.5611,0.79175,1.10995,0.14429,0.15857,0.19571,0.33571,0.55429
19.01.2012,0.2789,0.4093,0.5612,0.79175,1.11005,0.14429,0.15857,0.19571,0.33571,0.55429
18.01.2012,0.2809,0.4093,0.5612,0.79175,1.11005,0.14429,0.15857,0.19571,0.33571,0.55429
17.01.2012,0.281,0.4099,0.5623,0.79275,1.11015,0.14429,0.16,0.19571,0.33571,0.55429
16.01.2012,0.2816,0.4115,0.5649,0.79325,1.11175,0.14429,0.16,0.19571,0.33571,0.55429
13.01.2012,0.2851,0.415,0.567,0.79425,1.11395,0.14429,0.16,0.19571,0.33571,0.55429
12.01.2012,0.2896,0.42,0.5715,0.80225,1.11945,0.14429,0.16,0.19571,0.33571,0.55429
11.01.2012,0.2947,0.4261,0.5765,0.80675,1.12435,0.14429,0.16,0.19571,0.33571,0.55429
10.01.2012,0.2958,0.4282,0.5795,0.8085,1.12605,0.14429,0.16,0.19571,0.33571,0.55429
09.01.2012,0.2963,0.4282,0.5805,0.81,1.12825,0.14429,0.16,0.19571,0.33571,0.55429
06.01.2012,0.2963,0.4282,0.5815,0.812,1.13035,0.14429,0.16,0.19571,0.33571,0.55429
05.01.2012,0.2953,0.4292,0.5825,0.812,1.13035,0.14429,0.16,0.19571,0.33571,0.55429
04.01.2012,0.2953,0.4282,0.5825,0.811,1.13035,0.14429,0.16,0.19571,0.33571,0.55429
03.01.2012,0.2953,0.4281,0.5825,0.811,1.13005,0.14429,0.16,0.19571,0.33571,0.55429
30.12.2011,0.2953,0.4271,0.581,0.8085,1.12805,0.14429,0.16,0.19571,0.33571,0.55429
29.12.2011,0.2953,0.4271,0.581,0.8085,1.12805,0.14429,0.16,0.19571,0.33571,0.55429
28.12.2011,0.2963,0.42515,0.57925,0.808,1.1269,0.14571,0.16,0.19571,0.33571,0.55429
23.12.2011,0.29395,0.4222,0.57575,0.804,1.1231,0.14429,0.16,0.19571,0.33571,0.55429
22.12.2011,0.2936,0.42125,0.57375,0.801,1.12135,0.14286,0.16,0.19571,0.33571,0.55429
21.12.2011,0.29185,0.4195,0.57125,0.7995,1.1191,0.14286,0.16,0.19571,0.33571,0.55286
20.12.2011,0.2906,0.4185,0.56975,0.7985,1.11885,0.14286,0.16,0.19571,0.33571,0.55286
19.12.2011,0.28735,0.4155,0.56695,0.7945,1.11435,0.14286,0.16,0.19571,0.33571,0.55286
16.12.2011,0.28485,0.4139,0.56315,0.788,1.11035,0.14286,0.16,0.19571,0.33571,0.55429
15.12.2011,0.2846,0.4114,0.55915,0.783,1.10585,0.14286,0.16,0.19571,0.33571,0.55429
14.12.2011,0.28255,0.4074,0.55505,0.7785,1.09915,0.14286,0.16,0.19571,0.33571,0.55429
13.12.2011,0.2783,0.40315,0.54625,0.7705,1.0934,0.14286,0.16,0.19571,0.33571,0.55429
12.12.2011,0.27755,0.4014,0.5435,0.7645,1.0874,0.14286,0.16,0.19571,0.33571,0.55429
09.12.2011,0.27655,0.39915,0.54175,0.762,1.0849,0.14286,0.16,0.19571,0.33571,0.55429
08.12.2011,0.2763,0.3964,0.54,0.7605,1.08215,0.14286,0.16,0.19571,0.33571,0.55429
07.12.2011,0.2763,0.3964,0.54,0.76,1.08115,0.14286,0.16,0.19571,0.33571,0.55429
06.12.2011,0.27505,0.39465,0.53775,0.75825,1.0789,0.14286,0.16,0.19571,0.33571,0.55429
05.12.2011,0.2741,0.3917,0.5339,0.75425,1.074,0.14286,0.16,0.19571,0.33571,0.55429
02.12.2011,0.27033,0.387,0.52833,0.74833,1.06517,0.14375,0.1625,0.1975,0.33625,0.555
01.12.2011,0.27144,0.387,0.52722,0.74722,1.06494,0.14375,0.1625,0.1975,0.33625,0.555
30.11.2011,0.27144,0.38756,0.52889,0.74833,1.07106,0.14375,0.1625,0.1975,0.33625,0.55563
29.11.2011,0.27022,0.38694,0.52694,0.74583,1.066,0.14375,0.1625,0.1975,0.33625,0.55563
28.11.2011,0.26,0.38339,0.52306,0.73972,1.06044,0.14375,0.1625,0.1975,0.33625,0.55563
25.11.2011,0.25944,0.38094,0.51806,0.73417,1.05156,0.14375,0.1625,0.1975,0.33625,0.55563
24.11.2011,0.25722,0.37789,0.51167,0.72611,1.04656,0.14375,0.1625,0.1975,0.33625,0.55563
23.11.2011,0.25722,0.37722,0.50611,0.71889,1.04144,0.14375,0.16125,0.1975,0.33625,0.55563
22.11.2011,0.25722,0.37639,0.50028,0.71222,1.03422,0.14375,0.16113,0.1975,0.33625,0.55563
21.11.2011,0.25667,0.37278,0.495,0.70611,1.02589,0.14375,0.16113,0.1975,0.33625,0.55563
18.11.2011,0.25656,0.36883,0.48778,0.69861,1.01811,0.14375,0.16113,0.1975,0.33625,0.55563
17.11.2011,0.25478,0.36389,0.47944,0.68917,1.00756,0.14375,0.15988,0.196,0.33563,0.55563
16.11.2011,0.25172,0.35706,0.47111,0.67694,0.997,0.14125,0.15988,0.19563,0.335,0.55313
15.11.2011,0.25172,0.35367,0.46556,0.66972,0.99189,0.14125,0.15988,0.19563,0.335,0.55313
14.11.2011,0.25022,0.35067,0.46056,0.66222,0.98522,0.14125,0.15988,0.19563,0.335,0.55313
11.11.2011,0.249,0.3485,0.45722,0.65861,0.98144,0.14125,0.15988,0.19563,0.335,0.55313
10.11.2011,0.24789,0.34506,0.45278,0.65417,0.97644,0.14125,0.15988,0.19563,0.335,0.55313
09.11.2011,0.24778,0.34444,0.44917,0.64833,0.9645,0.14125,0.15988,0.19563,0.335,0.55313
08.11.2011,0.24778,0.34228,0.44417,0.64167,0.95861,0.14125,0.15988,0.19563,0.33375,0.55313
07.11.2011,0.24778,0.34122,0.44139,0.63667,0.95372,0.14125,0.15988,0.19563,0.33375,0.55313
04.11.2011,0.2475,0.3385,0.4375,0.63111,0.94883,0.14063,0.15863,0.19475,0.33313,0.5525
03.11.2011,0.2475,0.33728,0.435,0.62694,0.94489,0.14063,0.15863,0.19475,0.33313,0.5525
02.11.2011,0.24528,0.33689,0.43306,0.62389,0.94161,0.14063,0.15863,0.19475,0.33313,0.5525
01.11.2011,0.24528,0.33494,0.43167,0.6225,0.93972,0.14063,0.15863,0.19475,0.33313,0.5525
31.10.2011,0.24528,0.334,0.42944,0.61944,0.93561,0.14313,0.15863,0.19538,0.33438,0.5525
28.10.2011,0.24583,0.33472,0.42944,0.61972,0.93372,0.14313,0.15863,0.19538,0.33438,0.5525
27.10.2011,0.24583,0.33183,0.42806,0.61889,0.93128,0.14313,0.15863,0.19538,0.33438,0.5525
26.10.2011,0.24583,0.32922,0.42472,0.61556,0.92717,0.14313,0.15863,0.19538,0.33438,0.5525
25.10.2011,0.24472,0.32661,0.42222,0.61222,0.92556,0.14313,0.15863,0.19538,0.33438,0.5525
24.10.2011,0.24472,0.32511,0.42028,0.61,0.92394,0.14313,0.15863,0.19538,0.33438,0.5525
21.10.2011,0.24472,0.32417,0.41833,0.60667,0.92139,0.14313,0.15863,0.19538,0.33438,0.5525
20.10.2011,0.24472,0.3225,0.41556,0.6025,0.91861,0.14313,0.15863,0.19538,0.33438,0.5525
19.10.2011,0.24472,0.32,0.41167,0.60028,0.91561,0.14313,0.15863,0.19538,0.33438,0.5525
18.10.2011,0.24472,0.31972,0.40917,0.59778,0.91317,0.14313,0.15863,0.19538,0.33438,0.5525
17.10.2011,0.24444,0.31889,0.40583,0.59556,0.91094,0.14313,0.15863,0.19538,0.33438,0.5525
14.10.2011,0.24333,0.31683,0.40472,0.59306,0.9095,0.14313,0.15863,0.19538,0.33438,0.5525
13.10.2011,0.24333,0.31572,0.40306,0.59167,0.90617,0.14313,0.15863,0.19413,0.33313,0.5525
12.10.2011,0.24322,0.31394,0.40083,0.58806,0.904,0.14313,0.15863,0.19413,0.33313,0.5525
11.10.2011,0.24311,0.31272,0.3975,0.58694,0.90133,0.14313,0.15863,0.19413,0.33313,0.5525
10.10.2011,0.243,0.31233,0.39417,0.5825,0.896,0.14313,0.15863,0.19413,0.33313,0.5525
07.10.2011,0.24289,0.311,0.39111,0.58056,0.89267,0.14313,0.15863,0.19413,0.33313,0.5525
06.10.2011,0.24233,0.30822,0.38778,0.578,0.8885,0.14313,0.15863,0.19413,0.33313,0.5525
05.10.2011,0.24067,0.30489,0.38361,0.57161,0.8825,0.14313,0.15863,0.19413,0.33313,0.5525
04.10.2011,0.24111,0.30411,0.38094,0.567,0.875,0.14313,0.15863,0.19413,0.33313,0.5525
03.10.2011,0.24,0.3025,0.37761,0.56139,0.86883,0.14313,0.15863,0.19413,0.33313,0.5525
30.09.2011,0.23944,0.30139,0.37433,0.55783,0.86489,0.14313,0.15863,0.19413,0.33313,0.5525
29.09.2011,0.23944,0.30056,0.37211,0.55394,0.85967,0.14313,0.15863,0.1935,0.33313,0.5525
28.09.2011,0.23889,0.29978,0.36856,0.54839,0.85489,0.14313,0.15863,0.1935,0.33313,0.5525
27.09.2011,0.23878,0.29689,0.36522,0.5445,0.85156,0.14313,0.15863,0.1935,0.33313,0.5525
26.09.2011,0.23744,0.29556,0.36278,0.54172,0.85011,0.14313,0.15863,0.1935,0.33313,0.5525
23.09.2011,0.23578,0.29294,0.36022,0.53956,0.8475,0.14313,0.15863,0.1935,0.33313,0.5525
22.09.2011,0.23456,0.29033,0.35806,0.537,0.84494,0.14313,0.15863,0.1935,0.33313,0.5525
21.09.2011,0.2335,0.28872,0.35556,0.52922,0.83856,0.14313,0.15863,0.1935,0.33438,0.55375
20.09.2011,0.23183,0.28678,0.355,0.527,0.83744,0.14313,0.15988,0.1935,0.33438,0.55375
19.09.2011,0.23072,0.28622,0.3525,0.52478,0.83578,0.14313,0.15988,0.1935,0.33438,0.55375
16.09.2011,0.2305,0.28489,0.35133,0.52283,0.83494,0.14313,0.15988,0.1935,0.33438,0.55375
15.09.2011,0.22994,0.28433,0.35022,0.52228,0.8355,0.14313,0.15988,0.1935,0.33438,0.55375
14.09.2011,0.22939,0.28211,0.34911,0.52089,0.83411,0.14313,0.15988,0.1935,0.33438,0.55375
13.09.2011,0.229,0.28089,0.34711,0.51694,0.83083,0.14313,0.15988,0.1935,0.33438,0.55375
12.09.2011,0.22861,0.27928,0.34289,0.51328,0.828,0.14313,0.15988,0.1935,0.33438,0.55375
09.09.2011,0.22611,0.27528,0.33794,0.50439,0.82133,0.14438,0.15988,0.1935,0.33438,0.55375
08.09.2011,0.225,0.27389,0.33683,0.50411,0.81844,0.14438,0.15988,0.1935,0.33438,0.55375
07.09.2011,0.22611,0.27472,0.33683,0.50294,0.81539,0.14375,0.15938,0.19313,0.33438,0.55375
06.09.2011,0.226,0.27461,0.33561,0.50161,0.81417,0.14344,0.15938,0.19313,0.33438,0.55375
05.09.2011,0.22439,0.27217,0.33278,0.49606,0.80706,0.14344,0.15938,0.19313,0.33438,0.55375
02.09.2011,0.22178,0.27067,0.33056,0.49039,0.80322,0.14344,0.15938,0.19313,0.33438,0.55375
01.09.2011,0.2215,0.269,0.32944,0.48878,0.80217,0.14344,0.15938,0.19313,0.33438,0.555
31.08.2011,0.2215,0.26867,0.32722,0.48578,0.8,0.14344,0.15938,0.19313,0.33438,0.55375
30.08.2011,0.2215,0.26744,0.32556,0.48333,0.79811,0.14219,0.15938,0.19313,0.33438,0.55375
26.08.2011,0.22094,0.26633,0.32278,0.47994,0.79589,0.14219,0.15938,0.19313,0.33438,0.55375
25.08.2011,0.22083,0.26556,0.319,0.48028,0.79789,0.14219,0.15938,0.19313,0.33438,0.55375
24.08.2011,0.21894,0.26306,0.31428,0.47639,0.79456,0.14219,0.15938,0.19313,0.33438,0.55375
23.08.2011,0.21839,0.26083,0.31178,0.47528,0.79233,0.13969,0.15688,0.19188,0.33438,0.55375
22.08.2011,0.21678,0.25778,0.30844,0.47111,0.78817,0.13969,0.15688,0.19188,0.33438,0.55375
19.08.2011,0.21544,0.25589,0.303,0.46706,0.78439,0.14094,0.15688,0.19188,0.33438,0.55375
18.08.2011,0.213,0.25233,0.29778,0.46294,0.78017,0.13969,0.15688,0.19188,0.33438,0.55375
17.08.2011,0.21244,0.25111,0.29589,0.45983,0.77761,0.13969,0.15688,0.19188,0.33438,0.55375
16.08.2011,0.21022,0.25056,0.29283,0.45983,0.77594,0.13844,0.15688,0.19188,0.33438,0.55375
15.08.2011,0.21022,0.25056,0.29172,0.45928,0.77483,0.13844,0.15688,0.19188,0.33438,0.55375
12.08.2011,0.20833,0.24978,0.29006,0.45672,0.77283,0.13969,0.15688,0.19313,0.33563,0.555
11.08.2011,0.20722,0.24589,0.28617,0.45183,0.76961,0.14031,0.15719,0.19344,0.33656,0.55563
10.08.2011,0.20711,0.24244,0.28061,0.44828,0.76661,0.14031,0.15719,0.19344,0.33656,0.55563
09.08.2011,0.208,0.24022,0.27839,0.44828,0.76994,0.14031,0.15719,0.19344,0.33656,0.55813
08.08.2011,0.20578,0.23578,0.27478,0.44333,0.76667,0.14156,0.15844,0.19531,0.33906,0.55813
05.08.2011,0.2055,0.23494,0.27161,0.44278,0.76472,0.14156,0.15844,0.19531,0.33906,0.55813
04.08.2011,0.20506,0.23283,0.26939,0.44056,0.76611,0.14156,0.15844,0.19531,0.33906,0.55813
03.08.2011,0.20556,0.23256,0.26828,0.44028,0.765,0.14156,0.15969,0.19531,0.34031,0.55938
02.08.2011,0.20083,0.22972,0.26444,0.4375,0.76306,0.14031,0.15969,0.19531,0.34031,0.55938
01.08.2011,0.19206,0.22278,0.25722,0.43167,0.75944,0.14031,0.15969,0.19531,0.34031,0.55938
29.07.2011,0.1911,0.22075,0.2555,0.43025,0.76025,0.14031,0.15969,0.19531,0.34031,0.55938
28.07.2011,0.18825,0.21975,0.25395,0.4285,0.75775,0.14031,0.15969,0.19531,0.34031,0.55938
27.07.2011,0.18725,0.21925,0.25285,0.42625,0.756,0.14031,0.15969,0.19531,0.34031,0.55938
26.07.2011,0.18725,0.21925,0.2526,0.425,0.75475,0.14031,0.15969,0.19531,0.34031,0.55938
25.07.2011,0.18725,0.21925,0.2521,0.4245,0.75425,0.14031,0.16,0.19531,0.34031,0.55938
22.07.2011,0.18725,0.21925,0.253,0.4225,0.75225,0.14031,0.15969,0.19531,0.34031,0.55938
21.07.2011,0.18725,0.21925,0.253,0.4235,0.75175,0.14031,0.15844,0.19531,0.34031,0.55938
20.07.2011,0.18725,0.21925,0.253,0.423,0.75125,0.14031,0.15844,0.19531,0.34031,0.55938
19.07.2011,0.18625,0.21875,0.252,0.423,0.74975,0.14031,0.15844,0.19531,0.34031,0.55938
18.07.2011,0.18625,0.2185,0.25125,0.42,0.7485,0.14031,0.15844,0.19531,0.34031,0.55938
15.07.2011,0.1865,0.21795,0.24975,0.4165,0.7435,0.14031,0.15844,0.19531,0.34031,0.55938
14.07.2011,0.1865,0.21795,0.24975,0.41575,0.743,0.14031,0.15844,0.19531,0.34031,0.55938
13.07.2011,0.1865,0.21795,0.24925,0.41325,0.7425,0.14,0.15844,0.19531,0.34031,0.55938
12.07.2011,0.1865,0.21795,0.249,0.40975,0.7405,0.14,0.15844,0.19531,0.34031,0.55938
11.07.2011,0.18575,0.21695,0.24605,0.40275,0.73475,0.14,0.15844,0.19531,0.34156,0.56
08.07.2011,0.18575,0.21695,0.24605,0.39875,0.73575,0.14,0.15844,0.19531,0.34156,0.56
07.07.2011,0.18575,0.21695,0.24605,0.39875,0.73525,0.14,0.15844,0.19531,0.34156,0.56
06.07.2011,0.18525,0.21675,0.24575,0.39875,0.735,0.14,0.15844,0.19531,0.34156,0.56
05.07.2011,0.18505,0.21675,0.24575,0.39725,0.7345,0.14,0.15844,0.19531,0.34156,0.56
04.07.2011,0.18505,0.21675,0.24575,0.39725,0.7345,0.14,0.15844,0.19531,0.34156,0.56
01.07.2011,0.18505,0.21675,0.24575,0.39725,0.734,0.14,0.15844,0.19531,0.34156,0.56
30.06.2011,0.18555,0.21725,0.24575,0.39775,0.7335,0.14,0.15844,0.19531,0.34156,0.56
29.06.2011,0.18555,0.21725,0.24575,0.40025,0.735,0.14,0.15844,0.19531,0.34156,0.56
28.06.2011,0.18555,0.21725,0.24575,0.40075,0.735,0.14031,0.15844,0.19531,0.34156,0.56
27.06.2011,0.18555,0.21725,0.24575,0.40275,0.7325,0.14031,0.15844,0.19531,0.34156,0.56
