Date,GBP_Spot,GBP_1W,GBP_1M,GBP_2M,GBP_LIBOR_1W,GBP_LIBOR_1M,GBP_LIBOR_2M,AUD_Spot,AUD_1M,AUD_2M,AUD_LIBOR_1M,AUD_LIBOR_2M,USD_Spot,USD_1W,USD_1M,USD_2M,USD_LIBOR_1W,USD_LIBOR_1M,USD_LIBOR_2M,JPY_LIBOR_1W,JPY_LIBOR_1M,JPY_LIBOR_2M
6/15/2011,131.104,131.103843,131.103269,131.102594,0.58775,0.62438,0.69938,85.629,85.625372,85.622082,4.8,4.8675,80.96,80.95997,80.959856,80.959727,0.16095,0.1853,0.217,0.11469,0.14031,0.15844
6/16/2011,130.276,130.275841,130.27529,130.274476,0.58938,0.6275,0.70125,85.122,85.118616,85.114911,4.795,4.845,80.63,80.629966,80.629845,80.629648,0.16125,0.1858,0.2175,0.11469,0.14031,0.15844
6/17/2011,129.626,129.625861,129.625352,129.624615,0.58938,0.6275,0.70125,85.033,85.029653,85.026102,4.79,4.8325,80.05,80.049977,80.049887,80.049744,0.16125,0.1858,0.2175,0.11469,0.14031,0.15844
6/20/2011,130.078,130.077859,130.077345,130.076633,0.58938,0.6275,0.70125,84.928,84.924649,84.921194,4.7875,4.8325,80.25,80.249977,80.249883,80.249744,0.16075,0.1858,0.2175,0.11469,0.14031,0.15844
6/21/2011,130.307,130.306859,130.306305,130.305628,0.58938,0.6275,0.70125,85.065,85.061433,85.058207,4.785,4.8325,80.21,80.209977,80.209876,80.209744,0.16075,0.1858,0.2175,0.11469,0.14031,0.15844
6/22/2011,129.042,129.041844,129.041345,129.04068,0.58938,0.6275,0.70125,84.896,84.89255,84.889224,4.785,4.8325,80.29,80.28997,80.289887,80.289757,0.16075,0.1858,0.2175,0.11469,0.14031,0.15844
6/23/2011,128.867,128.86682,128.866325,128.865522,0.58813,0.6275,0.70125,84.724,84.720657,84.716975,4.785,4.83,80.51,80.509965,80.509867,80.509684,0.16075,0.1858,0.2175,0.11469,0.14031,0.15844
6/24/2011,128.355,128.35484,128.354337,128.353555,0.58813,0.6275,0.70125,84.372,84.368672,84.365127,4.785,4.83,80.43,80.429968,80.429871,80.4297,0.16075,0.18555,0.2175,0.11469,0.14031,0.15844
6/27/2011,129.348,129.347834,129.34731,129.346533,0.58813,0.6275,0.70125,84.479,84.475672,84.472244,4.7775,4.8125,80.89,80.889964,80.889857,80.889674,0.16075,0.18555,0.21725,0.11469,0.14031,0.15844
6/28/2011,129.801,129.800836,129.800344,129.799562,0.58813,0.62875,0.70125,85.509,85.505742,85.502038,4.78,4.82,81.12,81.11997,81.119877,81.1197,0.16075,0.18555,0.21725,0.11469,0.14031,0.15844
6/29/2011,129.758,129.757837,129.757309,129.756596,0.58938,0.62938,0.70188,86.289,86.285381,86.282004,4.78,4.8225,80.78,80.779976,80.779885,80.779744,0.16075,0.18555,0.21725,0.11469,0.14,0.15844
6/30/2011,129.342,129.341853,129.341317,129.340569,0.59563,0.63094,0.70188,86.381,86.377488,86.37383,4.7825,4.8225,80.56,80.559978,80.559875,80.5597,0.16075,0.18555,0.21725,0.11469,0.14,0.15844
7/1/2011,129.913,129.912842,129.912315,129.911571,0.59063,0.62813,0.70188,87.049,87.045456,87.041799,4.78,4.8225,80.83,80.829975,80.82988,80.829736,0.16075,0.18505,0.21675,0.11469,0.14,0.15844
7/4/2011,129.951,129.950839,129.950271,129.949531,0.58938,0.62813,0.70188,86.727,86.723355,86.719931,4.78,4.82,80.8,80.799973,80.799872,80.799732,0.16075,0.18505,0.21675,0.11469,0.14,0.15844
7/5/2011,130.215,130.214849,130.21429,130.213578,0.58938,0.62813,0.70188,86.689,86.685351,86.681931,4.78,4.82,81.07,81.069976,81.069868,81.069715,0.16075,0.18505,0.21675,0.11469,0.14,0.15844
7/6/2011,129.495,129.494856,129.494307,129.493563,0.58938,0.62813,0.70188,86.583,86.579453,86.575908,4.78,4.82,80.91,80.909974,80.909857,80.90968,0.16075,0.18525,0.21675,0.11469,0.14,0.15844
7/7/2011,129.782,129.781833,129.781319,129.780582,0.58938,0.62813,0.70375,87.55,87.546424,87.542726,4.78,4.8225,81.25,81.24997,81.249869,81.249714,0.16075,0.18575,0.21695,0.11469,0.14,0.15844
7/8/2011,129.454,129.453852,129.45332,129.452589,0.58938,0.62813,0.70375,86.695,86.691456,86.687888,4.78,4.8275,80.64,80.639972,80.639868,80.639712,0.16075,0.18575,0.21695,0.11469,0.14,0.15844
7/11/2011,127.67,127.66985,127.66925,127.668497,0.58938,0.62813,0.70375,85.53,85.52626,85.522951,4.78,4.825,80.26,80.259968,80.25983,80.259622,0.16075,0.18575,0.21695,0.11469,0.14,0.15844
7/12/2011,126.098,126.097864,126.097298,126.096535,0.58969,0.62906,0.70469,83.975,83.971462,83.968149,4.78,4.82,79.24,79.239975,79.239838,79.239617,0.16075,0.1865,0.21795,0.11469,0.14,0.15844
7/13/2011,127.216,127.215872,127.215356,127.214659,0.58969,0.62906,0.70469,84.978,84.974541,84.971118,4.78,4.8275,78.98,78.979983,78.979877,78.979721,0.16075,0.1865,0.21795,0.11469,0.14,0.15844
7/14/2011,127.735,127.73486,127.734327,127.733586,0.58969,0.62906,0.70469,84.864,84.860538,84.856986,4.78,4.8275,79.14,79.139979,79.139871,79.139702,0.15975,0.1865,0.21795,0.11469,0.14031,0.15844
7/15/2011,127.681,127.680849,127.680279,127.679577,0.58969,0.62906,0.70469,84.283,84.279336,84.276125,4.78,4.82,79.13,79.129972,79.129858,79.129674,0.1595,0.1865,0.21795,0.11469,0.14031,0.15844
7/18/2011,126.921,126.920853,126.92028,126.919576,0.58969,0.62938,0.70531,83.838,83.834343,83.831141,4.78,4.8175,79.04,79.039974,79.039854,79.039669,0.1595,0.18625,0.2185,0.11469,0.14031,0.15844
7/19/2011,127.661,127.660859,127.660307,127.659575,0.58969,0.63063,0.70531,84.982,84.978381,84.974997,4.7825,4.82,79.18,79.179975,79.179864,79.179684,0.1595,0.18625,0.21875,0.11469,0.14031,0.15844
7/20/2011,127.263,127.262859,127.262331,127.261609,0.58969,0.63063,0.70531,84.695,84.691485,84.687994,4.79,4.8225,78.78,78.779975,78.779866,78.779695,0.1585,0.18725,0.21925,0.11469,0.14031,0.15844
7/21/2011,127.87,127.86986,127.869325,127.868551,0.59188,0.63188,0.70656,84.885,84.881487,84.877869,4.79375,4.8325,78.3,78.299976,78.299868,78.299691,0.1585,0.18725,0.21925,0.11469,0.14031,0.15844
7/22/2011,128.012,128.011854,128.011308,128.010575,0.59313,0.63188,0.70656,85.225,85.221492,85.217994,4.79875,4.835,78.54,78.539976,78.539864,78.539707,0.1585,0.18725,0.21925,0.11469,0.14031,0.15969
7/25/2011,127.433,127.43285,127.432235,127.431542,0.59313,0.63188,0.70656,84.909,84.905277,84.902005,4.79375,4.8325,78.29,78.289972,78.289853,78.289687,0.1585,0.18725,0.21925,0.11469,0.14031,0.16
7/26/2011,127.801,127.800845,127.800256,127.799568,0.59313,0.63188,0.70656,85.337,85.333359,85.329958,4.7975,4.8325,77.88,77.87997,77.879853,77.879695,0.1585,0.18725,0.21925,0.11469,0.14031,0.15969
7/27/2011,127.342,127.341846,127.341259,127.340553,0.59313,0.63188,0.70656,85.937,85.933164,85.929687,4.81,4.862,77.98,77.97997,77.979841,77.979668,0.1585,0.18725,0.21925,0.11469,0.14031,0.15969
7/28/2011,127.193,127.192851,127.192306,127.191511,0.59438,0.63188,0.70656,85.462,85.458414,85.454684,4.815,4.8725,77.67,77.669971,77.669848,77.66964,0.159,0.18825,0.21975,0.11469,0.14031,0.15969
7/29/2011,126.168,126.167811,126.167072,126.16625,0.59688,0.63188,0.70656,84.402,84.39801,84.394798,4.8175,4.875,76.76,76.759943,76.759681,76.759442,0.1626,0.1911,0.22075,0.11469,0.14031,0.15969
8/1/2011,125.819,125.818826,125.818158,125.817466,0.59438,0.63188,0.70656,84.708,84.704055,84.700804,4.8175,4.88,77.21,77.209957,77.209753,77.20956,0.16344,0.19206,0.22278,0.11469,0.14031,0.15969
8/2/2011,125.742,125.741836,125.741188,125.740497,0.59663,0.63344,0.70719,83.163,83.159278,83.156166,4.81,4.8545,77.15,77.14995,77.149732,77.14952,0.1775,0.20083,0.22972,0.11594,0.14031,0.15969
8/3/2011,126.592,126.591847,126.591248,126.590498,0.59438,0.63375,0.70813,82.876,82.872434,82.86928,4.8075,4.84,77.06,77.059955,77.059754,77.059527,0.18556,0.20556,0.23256,0.11719,0.14156,0.15969
8/4/2011,128.228,128.227837,128.227194,128.226301,0.59438,0.63375,0.70938,82.545,82.541484,82.537856,4.815,4.8525,78.89,78.889957,78.889773,78.889506,0.18,0.20506,0.23283,0.11594,0.14156,0.15844
8/5/2011,128.525,128.524786,128.524027,128.523049,0.59563,0.63688,0.71125,81.87,81.866411,81.863012,4.815,4.8345,78.4,78.399921,78.399647,78.399307,0.17722,0.2055,0.23494,0.11594,0.14156,0.15844
8/8/2011,126.889,126.88867,126.887541,126.886476,0.59563,0.64188,0.71625,79.219,79.214974,79.211925,4.8175,4.845,77.77,77.769916,77.769647,77.768904,0.17667,0.20578,0.23578,0.11594,0.14156,0.15844
8/9/2011,125.574,125.573735,125.572815,125.57198,0.59688,0.64375,0.71813,79.704,79.700189,79.697272,4.8175,4.835,76.96,76.959885,76.959641,76.959207,0.17889,0.208,0.24022,0.10969,0.14031,0.15719
8/10/2011,124.008,124.007748,124.006911,124.005932,0.59688,0.64375,0.71813,78.229,78.225417,78.222259,4.8175,4.8425,76.86,76.859892,76.859633,76.85915,0.17556,0.20711,0.24244,0.10969,0.14031,0.15719
8/11/2011,124.776,124.775765,124.774855,124.77382,0.59688,0.645,0.71938,79.549,79.545358,79.541977,4.83375,4.835,76.84,76.839911,76.839641,76.839121,0.17778,0.20722,0.24589,0.10969,0.14031,0.15719
8/12/2011,124.859,124.858781,124.858014,124.856967,0.59813,0.64781,0.72219,79.438,79.43451,79.431275,4.835,4.835,76.71,76.70992,76.70963,76.709221,0.17811,0.20833,0.24978,0.10856,0.13969,0.15688
8/15/2011,125.93,125.929829,125.929137,125.92842,0.59938,0.64906,0.72344,80.725,80.721248,80.71848,4.835,4.8425,76.83,76.829953,76.82976,76.82953,0.17989,0.21022,0.25056,0.10981,0.13844,0.15688
8/16/2011,126.387,126.386825,126.386146,126.385404,0.60188,0.65031,0.72531,80.527,80.523363,80.52046,4.835,4.8425,76.8,76.799952,76.79976,76.799545,0.17989,0.21022,0.25056,0.10981,0.13844,0.15688
8/17/2011,126.726,126.725793,126.725057,126.724263,0.6025,0.65094,0.72656,80.816,80.812367,80.809324,4.835,4.8425,76.6,76.599928,76.599685,76.599435,0.18044,0.21244,0.25111,0.10981,0.13969,0.15688
8/18/2011,126.48,126.479776,126.479031,126.478097,0.60125,0.65188,0.72906,79.571,79.567495,79.564207,4.83375,4.8425,76.58,76.579926,76.579651,76.579327,0.18044,0.213,0.25233,0.10981,0.13969,0.15688
8/19/2011,126.032,126.03182,126.031004,126.030159,0.60375,0.6525,0.73125,79.657,79.653228,79.65034,4.8325,4.8375,76.55,76.549945,76.549669,76.549368,0.18044,0.21544,0.25589,0.11106,0.14094,0.15688
8/22/2011,126.347,126.346851,126.346172,126.345342,0.60563,0.65438,0.73438,79.931,79.927398,79.924531,4.8325,4.84,76.79,76.789965,76.789765,76.789487,0.18194,0.21678,0.25778,0.11356,0.13969,0.15688
8/23/2011,126.451,126.450863,126.450208,126.449311,0.60563,0.65469,0.73656,80.692,80.688474,80.685381,4.835,4.8425,76.66,76.659974,76.65978,76.659474,0.18417,0.21839,0.26083,0.115,0.13969,0.15688
8/24/2011,126.047,126.046863,126.046267,126.04544,0.60563,0.65469,0.73906,80.626,80.622601,80.619466,4.8375,4.84,76.98,76.979973,76.979799,76.979539,0.185,0.21894,0.26306,0.1175,0.14219,0.15938
8/25/2011,126.12,126.119852,126.119204,126.118317,0.60563,0.65469,0.73906,80.805,80.801568,80.79818,4.835,4.8425,77.46,77.459961,77.459765,77.459469,0.18667,0.22083,0.26556,0.11813,0.14219,0.15938
8/26/2011,125.498,125.497846,125.497253,125.496356,0.60563,0.65481,0.73906,81.045,81.041558,81.038239,4.835,4.8425,76.64,76.639966,76.639781,76.639486,0.18556,0.22094,0.26633,0.11813,0.14219,0.15938
8/30/2011,125.077,125.076873,125.076259,125.075476,0.60563,0.65544,0.74031,81.977,81.973363,81.970307,4.8375,4.8425,76.74,76.73998,76.739817,76.73958,0.18667,0.2215,0.26744,0.11813,0.14219,0.15938
8/31/2011,124.563,124.562876,124.562272,124.561497,0.6075,0.66069,0.74156,82.079,82.075475,82.072324,4.8375,4.8425,76.66,76.659982,76.659818,76.659591,0.18667,0.2215,0.26867,0.11813,0.14344,0.15938
9/1/2011,124.462,124.461869,124.4613,124.46045,0.60625,0.66006,0.74281,82.475,82.471662,82.468164,4.8375,4.837,76.93,76.929978,76.92982,76.929566,0.18556,0.2215,0.269,0.11813,0.14344,0.15938
9/2/2011,124.551,124.550853,124.550215,124.549326,0.60625,0.66031,0.74313,81.751,81.747652,81.744208,4.83575,4.827,76.8,76.799967,76.799759,76.799474,0.18556,0.22178,0.27067,0.11875,0.14344,0.15938
9/5/2011,123.932,123.931851,123.931056,123.93025,0.6075,0.66044,0.74469,81.129,81.125659,81.122289,4.83575,4.822,76.89,76.889965,76.88974,76.889452,0.18678,0.22439,0.27217,0.11875,0.14344,0.15938
9/6/2011,123.81,123.809865,123.809129,123.808283,0.6075,0.66263,0.74563,81.418,81.414307,81.411278,4.84,4.832,77.66,77.65997,77.659704,77.659387,0.18689,0.226,0.27461,0.11875,0.14344,0.15938
9/7/2011,123.537,123.536874,123.536261,123.535483,0.6075,0.663,0.74813,82.371,82.36744,82.364244,4.83825,4.8345,77.26,77.259977,77.259785,77.259514,0.18689,0.22611,0.27472,0.11913,0.14375,0.15938
9/8/2011,123.691,123.690852,123.69026,123.689415,0.60875,0.66456,0.75219,81.966,81.962655,81.959087,4.83825,4.837,77.51,77.509971,77.509778,77.509499,0.18578,0.225,0.27389,0.11913,0.14438,0.15988
9/9/2011,123.264,123.263829,123.263131,123.262258,0.61,0.66625,0.75563,81.261,81.257592,81.254114,4.84,4.842,77.61,77.609949,77.609681,77.609356,0.18689,0.22611,0.27528,0.11913,0.14438,0.15988
9/12/2011,122.48,122.479804,122.479132,122.478184,0.61,0.66806,0.75875,79.897,79.893679,79.890426,4.83575,4.8245,77.21,77.209928,77.209656,77.209269,0.18689,0.22861,0.27928,0.11663,0.14313,0.15988
9/13/2011,121.432,121.431826,121.43112,121.430304,0.61,0.66863,0.75906,79.35,79.346518,79.343557,4.835,4.827,76.96,76.959943,76.95968,76.959366,0.18689,0.229,0.28089,0.11663,0.14313,0.15988
9/14/2011,120.831,120.830736,120.830046,120.829136,0.61,0.66875,0.75938,78.796,78.792591,78.789504,4.8325,4.822,76.62,76.619899,76.619635,76.619275,0.18689,0.22939,0.28211,0.11663,0.14313,0.15988
9/15/2011,121.19,121.189823,121.189149,121.188282,0.61,0.67013,0.76063,79.205,79.201702,79.19835,4.8325,4.83,76.7,76.699945,76.699711,76.6994,0.18744,0.22994,0.28433,0.11663,0.14313,0.15988
9/16/2011,121.269,121.268817,121.268116,121.267279,0.61125,0.67263,0.7615,79.561,79.557648,79.554409,4.83,4.83,76.79,76.78994,76.789681,76.789389,0.188,0.2305,0.28489,0.11663,0.14313,0.15988
9/19/2011,120.276,120.27581,120.275094,120.274197,0.6125,0.67481,0.764,78.288,78.284681,78.281478,4.8275,4.832,76.58,76.579935,76.579669,76.579325,0.188,0.23072,0.28622,0.11663,0.14313,0.15988
9/20/2011,120.295,120.29482,120.294091,120.2933,0.6125,0.67788,0.768,78.566,78.562475,78.55945,4.83,4.8375,76.45,76.44994,76.449663,76.449362,0.188,0.23183,0.28678,0.11538,0.14313,0.15988
9/21/2011,118.508,118.507803,118.507187,118.506253,0.6125,0.67788,0.76925,76.761,76.757796,76.754397,4.83,4.8375,76.46,76.459928,76.459705,76.459335,0.18856,0.2335,0.28872,0.11538,0.14313,0.15863
9/22/2011,116.981,116.980792,116.980151,116.979273,0.61281,0.67944,0.77363,74.266,74.262865,74.259693,4.83,4.835,76.24,76.23992,76.239675,76.239321,0.18939,0.23456,0.29033,0.11788,0.14313,0.15863
9/23/2011,118.305,118.304782,118.304163,118.303286,0.61281,0.68113,0.77469,74.915,74.911863,74.908672,4.83,4.835,76.61,76.609918,76.609696,76.609349,0.19078,0.23578,0.29294,0.11788,0.14313,0.15863
9/26/2011,118.85,118.849792,118.849182,118.848373,0.61531,0.68388,0.7775,75.083,75.079875,75.076794,4.8275,4.8295,76.36,76.359925,76.359713,76.3594,0.19133,0.23744,0.29556,0.11788,0.14313,0.15863
9/27/2011,120.115,120.114765,120.114122,120.11331,0.61531,0.68413,0.78,76.149,76.145612,76.142677,4.82825,4.8375,76.81,76.809913,76.809694,76.809389,0.19256,0.23878,0.29689,0.11788,0.14313,0.15863
9/28/2011,119.333,119.332741,119.332112,119.33129,0.61656,0.68688,0.78275,74.93,74.926754,74.923768,4.83,4.84,76.61,76.609901,76.609675,76.609357,0.19283,0.23889,0.29978,0.11788,0.14313,0.15863
9/29/2011,120.066,120.065806,120.065182,120.064307,0.61781,0.68938,0.78663,75.157,75.153797,75.150696,4.832,4.837,76.83,76.829939,76.829719,76.829376,0.192,0.23944,0.30056,0.11788,0.14313,0.15863
9/30/2011,120.079,120.078822,120.078144,120.077251,0.62469,0.6915,0.7875,74.452,74.448596,74.445817,4.8325,4.842,77.06,77.059942,77.059685,77.059335,0.19089,0.23944,0.30139,0.11788,0.14313,0.15863
10/3/2011,118.25,118.249819,118.249076,118.248268,0.62094,0.693,0.78875,73.013,73.009645,73.006906,4.83,4.8325,76.63,76.62994,76.629643,76.62931,0.19144,0.24,0.3025,0.11788,0.14313,0.15863
10/4/2011,118.958,118.957826,118.957123,118.956264,0.62219,0.69375,0.79063,73.525,73.521693,73.518853,4.83,4.827,76.81,76.809945,76.809663,76.809298,0.19144,0.24111,0.30411,0.11788,0.14313,0.15863
10/5/2011,118.733,118.732846,118.732192,118.731355,0.62281,0.694,0.79088,74.174,74.170772,74.167802,4.83,4.8345,76.79,76.789958,76.78971,76.789358,0.19144,0.24067,0.30489,0.11788,0.14313,0.15863
10/6/2011,118.485,118.484847,118.484134,118.483364,0.62156,0.69425,0.79113,74.775,74.771474,74.768678,4.83375,4.83825,76.72,76.719957,76.71969,76.719367,0.19133,0.24233,0.30822,0.11788,0.14313,0.15863
10/7/2011,119.391,119.390832,119.390311,119.389323,0.61906,0.692,0.79013,74.956,74.952691,74.949744,4.83375,4.83825,76.73,76.72995,76.72975,76.729373,0.19133,0.24289,0.311,0.11788,0.14313,0.15863
10/10/2011,120.13,120.129828,120.129109,120.128311,0.61656,0.69325,0.79263,76.586,76.582499,76.579619,4.83625,4.84,76.68,76.67995,76.679688,76.679374,0.19133,0.243,0.31233,0.11788,0.14313,0.15863
10/11/2011,119.394,119.393831,119.393127,119.392289,0.61656,0.69325,0.79513,76.286,76.282626,76.279654,4.84,4.84325,76.65,76.649954,76.6497,76.649362,0.19133,0.24311,0.31272,0.11788,0.14313,0.15863
10/12/2011,121.696,121.695843,121.695179,121.694327,0.61656,0.69325,0.79525,78.488,78.484669,78.481536,4.84,4.84325,77.26,77.259958,77.259731,77.259406,0.19133,0.24322,0.31394,0.11788,0.14313,0.15863
10/13/2011,121.242,121.241845,121.241152,121.240233,0.61781,0.69325,0.79538,78.37,78.366644,78.363271,4.845,4.8675,76.9,76.899957,76.899713,76.899367,0.18967,0.24333,0.31572,0.11788,0.14313,0.15863
10/14/2011,122.157,122.156825,122.156103,122.155198,0.61781,0.69369,0.79581,79.852,79.848559,79.845245,4.8475,4.8675,77.22,77.219946,77.219687,77.219361,0.18967,0.24333,0.31683,0.11788,0.14313,0.15863
10/17/2011,120.964,120.963815,120.963034,120.962188,0.61906,0.69494,0.79625,78.043,78.039433,78.036463,4.8475,4.86825,76.83,76.82994,76.829663,76.829349,0.18967,0.24444,0.31889,0.11788,0.14313,0.15863
10/18/2011,120.711,120.71082,120.710062,120.709211,0.61906,0.6965,0.79906,78.849,78.845496,78.842418,4.845,4.85825,76.82,76.819942,76.819669,76.819346,0.18967,0.24472,0.31972,0.11788,0.14313,0.15863
10/19/2011,121.157,121.156842,121.156163,121.155316,0.62031,0.698,0.79931,78.529,78.525653,78.522516,4.845,4.85825,76.81,76.809956,76.809723,76.809424,0.18967,0.24472,0.32,0.11788,0.14313,0.15863
10/20/2011,121.286,121.285837,121.285108,121.284149,0.62031,0.69956,0.80113,78.582,78.578518,78.575062,4.845,4.85575,76.8,76.799952,76.799694,76.799361,0.18967,0.24472,0.3225,0.11788,0.14313,0.15863
10/21/2011,121.659,121.658849,121.658118,121.657134,0.62031,0.7025,0.80406,79.164,79.16059,79.157104,4.845,4.85575,76.29,76.28996,76.2897,76.289358,0.19189,0.24472,0.32417,0.11788,0.14313,0.15863
10/24/2011,121.748,121.747842,121.747115,121.746174,0.62281,0.70306,0.80744,79.712,79.708398,79.705199,4.8425,4.85325,76.1,76.099957,76.099719,76.099401,0.19189,0.24472,0.32511,0.11788,0.14313,0.15863
10/25/2011,121.754,121.753813,121.753113,121.752136,0.62281,0.70306,0.81025,79.358,79.35452,79.351324,4.8425,4.85075,76.09,76.089952,76.089717,76.089387,0.19189,0.24472,0.32661,0.11788,0.14313,0.15863
10/26/2011,121.688,121.687838,121.687153,121.686177,0.62313,0.70475,0.81206,79.218,79.214687,79.211574,4.8175,4.8125,76.18,76.179958,76.179716,76.179355,0.19189,0.24583,0.32922,0.11788,0.14313,0.15863
10/27/2011,122.271,122.270841,122.270191,122.269254,0.62063,0.70475,0.81206,81.488,81.484711,81.481458,4.82,4.82325,75.95,75.949958,75.949737,75.949399,0.18967,0.24583,0.33183,0.11788,0.14313,0.15863
10/28/2011,122.335,122.33484,122.334179,122.332933,0.62063,0.706,0.81331,81.135,81.131725,81.127967,4.8125,4.81825,75.82,75.819958,75.819728,75.819249,0.18967,0.24583,0.33472,0.11788,0.14313,0.15863
10/31/2011,125.756,125.755766,125.754966,125.753585,0.62188,0.70475,0.81331,82.313,82.309568,82.305778,4.81,4.81325,78.17,78.169912,78.169589,78.169025,0.18967,0.24528,0.334,0.11788,0.14313,0.15863
11/1/2011,124.994,124.993512,124.992583,124.991184,0.62188,0.70863,0.81625,80.94,80.9363,80.932853,4.6975,4.705,78.37,78.369912,78.369337,78.368701,0.18967,0.24528,0.33494,0.11538,0.14063,0.15863
11/2/2011,124.475,124.474736,124.473892,124.472407,0.62219,0.70938,0.81713,80.732,80.728624,80.724811,4.695,4.7025,78.05,78.04989,78.049537,78.048885,0.18967,0.24528,0.33689,0.11538,0.14063,0.15863
11/3/2011,125.212,125.211755,125.210913,125.209462,0.62219,0.71575,0.821,81.307,81.303614,81.299842,4.6825,4.6975,78.06,78.059906,78.05955,78.058929,0.19189,0.2475,0.33728,0.11538,0.14063,0.15863
11/4/2011,125.43,125.429794,125.428994,125.427613,0.62219,0.717,0.82256,81.169,81.165679,81.162031,4.6775,4.695,78.24,78.239935,78.23961,78.239018,0.19078,0.2475,0.3385,0.11538,0.14063,0.15863
11/7/2011,125.308,125.307818,125.307026,125.305674,0.62344,0.717,0.82288,81.007,81.003701,81.000141,4.6775,4.695,78.05,78.049942,78.049625,78.049044,0.19078,0.24778,0.34122,0.11563,0.14125,0.15988
11/8/2011,125.056,125.055861,125.055087,125.053845,0.62469,0.72106,0.82706,80.779,80.775748,80.772246,4.6725,4.695,77.73,77.729966,77.729669,77.729138,0.19078,0.24778,0.34228,0.11563,0.14125,0.15988
11/9/2011,123.839,123.83883,123.838007,123.836547,0.625,0.72306,0.82919,78.938,78.934781,78.931103,4.6675,4.69075,77.82,77.819937,77.819585,77.818913,0.19078,0.24778,0.34444,0.11563,0.14125,0.15988
11/10/2011,123.732,123.731828,123.731037,123.729619,0.62625,0.72431,0.83044,78.86,78.856808,78.853188,4.67,4.67825,77.65,77.649939,77.649612,77.648974,0.19078,0.24789,0.34506,0.11563,0.14125,0.15988
11/11/2011,124.024,124.023824,124.023007,124.021506,0.62625,0.72475,0.831,79.325,79.321769,79.318146,4.67,4.68325,77.2,77.199943,77.199603,77.198894,0.19078,0.249,0.3485,0.11563,0.14125,0.15988
11/14/2011,122.623,122.622787,122.621974,122.620538,0.62625,0.72506,0.83131,78.65,78.646758,78.643358,4.6725,4.69075,77.07,77.069935,77.069586,77.068937,0.19078,0.25022,0.35067,0.11563,0.14125,0.15988
11/15/2011,121.899,121.89881,121.897927,121.896586,0.62625,0.72506,0.83144,78.402,78.398554,78.39536,4.67,4.68575,77.03,77.029935,77.029552,77.028926,0.19189,0.25172,0.35367,0.11563,0.14125,0.15988
11/16/2011,121.221,121.220823,121.219954,121.218532,0.62625,0.72631,0.83156,77.694,77.690693,77.68734,4.665,4.67325,77.06,77.059933,77.05955,77.058874,0.19189,0.25172,0.35706,0.11563,0.14125,0.15988
11/17/2011,121.28,121.279816,121.278947,121.277231,0.62625,0.72788,0.83406,76.982,76.978811,76.975264,4.6675,4.67075,76.98,76.979932,76.979544,76.978699,0.19217,0.25478,0.36389,0.11688,0.14375,0.15988
11/18/2011,121.558,121.557806,121.556923,121.5552,0.6275,0.72938,0.83969,76.967,76.963802,76.960288,4.665,4.67075,76.91,76.909926,76.90955,76.908709,0.19328,0.25656,0.36883,0.11813,0.14375,0.16113
11/21/2011,120.26,120.259805,120.258771,120.25717,0.6275,0.73213,0.84119,75.65,75.646457,75.64345,4.665,4.67325,76.89,76.889928,76.88951,76.888694,0.19228,0.25667,0.37278,0.11813,0.14375,0.16113
11/22/2011,120.339,120.338832,120.338533,120.336509,0.6275,0.73225,0.84131,75.69,75.68701,75.683639,4.665,4.67075,76.97,76.969944,76.969605,76.968915,0.1945,0.25722,0.37639,0.11813,0.14375,0.16113
11/23/2011,120.025,120.024826,120.024541,120.022493,0.6275,0.73631,0.84694,74.901,74.898316,74.894553,4.6625,4.66825,77.31,77.309943,77.309572,77.308861,0.1945,0.25722,0.37722,0.11813,0.14375,0.16125
11/24/2011,119.497,119.496827,119.496107,119.494545,0.6275,0.73663,0.8485,75.07,75.067076,75.063616,4.6575,4.66325,77.12,77.119942,77.119602,77.118864,0.1945,0.25722,0.37789,0.11813,0.14375,0.1625
11/25/2011,120.011,120.010816,120.010003,120.008339,0.62875,0.73975,0.85163,75.484,75.480921,75.477428,4.655,4.66075,77.73,77.729936,77.729564,77.728706,0.19561,0.25944,0.38094,0.11813,0.14375,0.1625
11/28/2011,120.963,120.962814,120.962673,120.960439,0.62875,0.73975,0.85288,77.246,77.243067,77.239348,4.665,4.67325,77.98,77.979935,77.97961,77.978779,0.19644,0.26,0.38339,0.11813,0.14375,0.1625
11/29/2011,121.541,121.54081,121.539506,121.538506,0.62875,0.73975,0.85288,77.928,77.92499,77.921305,4.6725,4.67825,77.93,77.929934,77.929294,77.928841,0.19506,0.27022,0.38694,0.11813,0.14375,0.1625
11/30/2011,121.888,121.887812,121.886537,121.885687,0.62969,0.74163,0.8535,79.815,79.811224,79.808148,4.6725,4.67825,77.62,77.619937,77.619302,77.618954,0.19506,0.27144,0.38756,0.11813,0.14375,0.1625
12/1/2011,121.908,121.907817,121.906525,121.905511,0.6275,0.74288,0.85225,79.593,79.589403,79.586162,4.675,4.68075,77.7,77.699935,77.699282,77.698859,0.19506,0.27144,0.387,0.11688,0.14375,0.1625
12/2/2011,121.632,121.631804,121.630263,121.62908,0.6275,0.74288,0.85225,79.67,79.666221,79.662857,4.675,4.68075,77.99,77.989924,77.989095,77.988549,0.19506,0.27033,0.387,0.11688,0.14375,0.1625
